Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    379               0.130825               0.147734          0.138142          0.120355             0.177321           0.153652                0.131969                 1.243167          5.478385          1.902898         13.326580            21.951031                    cubic           0.534895            -0.017390                0.807146              64.655184           0.448378             0.123867         5.734558  
    380               0.042880               0.074512          0.121777          0.392996             0.220534           0.123197                0.024104                 1.969788          0.656002          9.025049          4.043105            15.693944                    cubic           1.540680             0.314309                0.658568              74.280620           0.105731             0.145068         6.367558  
    381               0.248632               0.080993          0.278013          0.138704             0.194065           0.040066                0.019527                 1.034365          2.018525          7.014566         12.070657            22.138113                 trigonal           1.794436             0.062228                0.374063             602.068919           0.504953             0.114643         7.845104  
    382               0.082032               0.124253          0.178036          0.101577             0.219564           0.021548                0.272990                 0.722702          4.190693          6.670219          2.116626            13.700239                 trigonal           1.082043             0.494892                0.868167             781.783798           0.332502             0.290553         6.023733  
    383               0.222941               0.149579          0.173118          0.134740             0.203298           0.061093                0.055230                 1.237306          5.884324          7.494741          9.749098            24.365469                hexagonal           1.941947            -0.107967                0.453333             782.649795           0.748289             0.357993         4.831259  
    384               0.349869               0.032015          0.087249          0.118945             0.017472           0.325553                0.068897                 0.252040          1.909951          0.714342          3.628259             6.504592                    cubic           1.794346             0.632841                0.385233             776.493046           0.589694             0.570925         6.990870  
    385               0.115597               0.182956          0.093950          0.200819             0.209130           0.035272                0.162275                 1.673646          4.999271          8.217672          3.081714            17.972303                    cubic           1.136306            -0.410360                0.699494             141.026922           0.922975             0.173223         3.893775  
    386               0.277171               0.143152          0.010079          0.273010             0.256577           0.002949                0.037062                 1.509768          4.903496          9.586712         13.396012            29.395988                    cubic           0.172409            -0.688073                0.184687             396.125080           0.427113             0.196359         4.451630  
    387               0.045176               0.073421          0.249290          0.215033             0.130837           0.280307                0.005935                 0.720865          1.644049          2.024705         13.680779            18.070399               monoclinic           0.084590             0.041786                0.524356             275.315736           0.071171             0.436584         5.280622  
    388               0.160573               0.064590          0.127149          0.106539             0.143011           0.268176                0.129961                 0.808295          0.173281          0.709008          9.117871            10.808455               monoclinic           0.492333            -0.797971                0.330449             352.979909           0.823919             0.606569         5.307466  
    389               0.139791               0.154334          0.199448          0.177159             0.133103           0.110418                0.085748                 0.771655          1.555567          6.336228          9.371602            18.035052                 trigonal           1.106229            -0.895962                0.736701             113.819768           0.751664             0.228145         0.113837  
    390               0.180612               0.042434          0.238339          0.072350             0.178843           0.111804                0.175618                 1.852307          1.898210          0.024886          3.402744             7.178147                triclinic           0.298925            -0.573753                0.450836             619.251607           0.023393             0.154696         9.678500  
    391               0.120965               0.206467          0.056070          0.034788             0.158376           0.232506                0.190828                 0.204170          4.935652          0.248616          4.998159            10.386598                hexagonal           1.291934             0.697273                0.038965             494.958890           0.588465             0.202221         3.305858  
    392               0.269120               0.039270          0.018443          0.276946             0.078878           0.313531                0.003812                 1.040726          2.361198          1.154079          6.636282            11.192284               monoclinic           1.112413             0.499388                0.840547             465.873669           0.886392             0.047364         4.600468  
    393               0.152418               0.042701          0.206261          0.137698             0.237013           0.112504                0.111406                 0.701711          3.569665          1.984177          1.536460             7.792013               monoclinic           0.211660             0.590999                0.810104             651.597252           0.157943             0.962971         7.506447  
    394               0.220737               0.143648          0.208073          0.240719             0.001389           0.078147                0.107286                 0.865918          5.085939          9.361927          4.414481            19.728265               tetragonal           1.980286             0.545100                0.064697             775.540349           0.564900             0.841305         2.753535  
    395               0.250742               0.227210          0.050761          0.035313             0.147834           0.030782                0.257358                 0.946186          4.470374          7.756025          0.545261            13.717846               tetragonal           0.877757             0.054645                0.534777             661.331009           0.475070             0.390579         6.716072  
    396               0.162551               0.174560          0.234078          0.258680             0.001047           0.040944                0.128140                 1.075581          4.068569          6.328919          6.611886            18.084955                triclinic           0.999647            -0.698696                0.170095             642.010422           0.339706             0.350355         2.745083  
    397               0.100707               0.154850          0.178766          0.205341             0.029588           0.228662                0.102086                 0.667718          3.805384          4.726683          7.986295            17.186080                    cubic           0.509164            -0.577894                0.664715             726.492246           0.393714             0.590353         2.880675  
    398               0.089811               0.236195          0.200926          0.000908             0.027202           0.196137                0.248822                 0.252690          1.391759          5.403597         13.442373            20.490419               monoclinic           1.585392             0.519136                0.993647             410.469774           0.405128             0.179895         3.700816  
    399               0.251016               0.028691          0.109243          0.217438             0.000070           0.196029                0.197513                 1.329962          0.116235          1.886003          9.336450            12.668651                triclinic           0.444450             0.733754                0.819006              80.846563           0.319684             0.026857         2.143751  
    400               0.059151               0.259399          0.242588          0.238222             0.084495           0.003118                0.113026                 0.507580          3.281279          8.435560         12.730749            24.955169                 trigonal           0.091566            -0.167707                0.016544             416.518025           0.315234             0.793861         1.498096  
    401               0.155849               0.047771          0.018488          0.221369             0.085155           0.220040                0.251329                 1.051409          3.680242          7.124816          5.475509            17.331976                hexagonal           0.413945             0.791903                0.989509             430.081465           0.150693             0.781107         8.787663  
    402               0.025556               0.202669          0.202418          0.199872             0.117600           0.120023                0.131862                 0.172449          1.559970          7.994726         12.837281            22.564427                 trigonal           1.972595            -0.746233                0.195406             335.129939           0.727118             0.783662         8.402258  
    403               0.109685               0.223370          0.327535          0.063509             0.013985           0.063854                0.198062                 0.928690          5.914162          3.390499          7.510031            17.743382                    cubic           1.521439             0.730982                0.619766             734.322965           0.308072             0.717389         9.718173  
    404               0.136962               0.153665          0.116888          0.159170             0.051864           0.220147                0.161303                 1.834898          1.374972          5.003850         12.738621            20.952342                 trigonal           0.775171            -0.405332                0.216636             406.510223           0.159875             0.773833         9.998095  
    405               0.069906               0.133235          0.240137          0.074604             0.111351           0.167105                0.203662                 1.774000          1.528893          5.217970          3.032520            11.553382                hexagonal           0.198695             0.055187                0.489930              81.774942           0.208678             0.707313         7.854749  
    406               0.192256               0.218906          0.111127          0.118448             0.096771           0.221508                0.040984                 1.859356          1.695404          9.845356          2.398170            15.798286               tetragonal           1.171314            -0.935717                0.749951             644.622759           0.013053             0.736529         9.912379  
    407               0.053798               0.216690          0.048868          0.125859             0.220302           0.127734                0.206749                 0.806639          4.178464          7.363346         10.754873            23.103322               monoclinic           1.141809            -0.735737                0.907953             511.327182           0.181980             0.132225         9.626426  
    408               0.152280               0.104329          0.206805          0.144563             0.108061           0.161469                0.122493                 0.483104          2.859685          6.803777          2.393061            12.539627                hexagonal           0.675563            -0.319799                0.029425             623.069620           0.194593             0.265165         7.442266  
    409               0.047582               0.188999          0.100213          0.112607             0.216547           0.130846                0.203207                 0.451416          4.561728          6.745968          4.296474            16.055585                triclinic           0.403341            -0.510167                0.884306             787.044793           0.408863             0.592725         4.263207  
    410               0.012247               0.177756          0.037168          0.289748             0.246649           0.228537                0.007894                 1.704015          5.055973          1.294530          8.262100            16.316618                hexagonal           0.969454            -0.268093                0.639141             693.684457           0.336557             0.644646         6.657007  
    411               0.170509               0.081320          0.071628          0.280885             0.090899           0.109648                0.195110                 1.838623          1.321552          4.616528          8.316693            16.093397                 trigonal           1.980050            -0.358200                0.380094             242.623150           0.808067             0.342703         8.585753  
    412               0.108380               0.178110          0.050789          0.089223             0.301915           0.074302                0.197282                 1.637696          0.241692          2.076828          6.897971            10.854187                triclinic           0.093789             0.440589                0.979375             585.750368           0.993910             0.354584         0.851376  
    413               0.152706               0.022116          0.049300          0.198812             0.217048           0.228386                0.131632                 1.966505          5.542258          1.743776         12.967387            22.219926                hexagonal           0.658926            -0.034218                0.835191             663.528673           0.227230             0.583263         5.477418  
    414               0.215898               0.004590          0.035691          0.189314             0.236238           0.098872                0.219396                 0.852316          1.299624          0.196488          3.469409             5.817837               monoclinic           1.940964             0.195980                0.565372             198.998170           0.460270             0.357112         0.214157  
    415               0.240129               0.049551          0.238744          0.089032             0.279414           0.061863                0.041268                 0.115666          4.641768          6.330548          8.656323            19.744305               monoclinic           1.487962            -0.120498                0.949027             504.284733           0.056327             0.524751         0.983494  
    416               0.157379               0.207450          0.054597          0.217938             0.208464           0.035307                0.118865                 1.218943          5.336120          0.306912          1.774147             8.636121               monoclinic           0.583883             0.483395                0.531630             125.767120           0.694242             0.886140         1.660829  
    417               0.165464               0.205387          0.212828          0.040432             0.113636           0.094594                0.167658                 0.176839          2.713798          2.065507         10.613691            15.569835               tetragonal           0.056281            -0.955468                0.562851              92.131319           0.229955             0.661804         6.153942  
    418               0.030389               0.278838          0.120894          0.001758             0.202376           0.220318                0.145427                 1.420208          2.083900          2.799781          6.386055            12.689944                 trigonal           1.782449             0.985548                0.848514             431.982329           0.503578             0.325680         3.155270  
    419               0.168307               0.233593          0.124357          0.154988             0.029152           0.113390                0.176213                 0.843921          4.537272          2.280726          6.176141            13.838059               tetragonal           0.594953             0.306502                0.287014             260.896654           0.314005             0.731495         6.307024  
    420               0.177284               0.098894          0.256837          0.184018             0.011925           0.040988                0.230055                 0.303473          3.717719          4.989368          7.172713            16.183273                 trigonal           1.271308            -0.529649                0.365878              81.530952           0.137890             0.783854         0.790371  
    421               0.193425               0.061430          0.131086          0.227563             0.095861           0.080179                0.210457                 1.717260          4.016430          6.412164         13.456646            25.602500               tetragonal           0.102972             0.956155                0.383613             679.942471           0.694351             0.687643         1.255849  
    422               0.224374               0.204206          0.021420          0.073422             0.125821           0.127840                0.222918                 1.172663          2.424000          9.927974          0.006407            13.531044                 trigonal           0.650543             0.667644                0.779645             793.770308           0.609985             0.779429         8.690634  
    423               0.171786               0.057668          0.186546          0.219254             0.186400           0.155437                0.022909                 1.558992          0.088023          9.643825         13.983847            25.274687                hexagonal           0.547631             0.342606                0.899150             273.580521           0.999635             0.110833         4.890602  
    424               0.223201               0.078601          0.170738          0.012868             0.196281           0.122155                0.196156                 0.157968          3.249951          7.222375          5.360085            15.990379               tetragonal           0.257948             0.638317                0.103795              63.645957           0.103818             0.509816         9.374897  
    425               0.310698               0.039068          0.067067          0.201618             0.061076           0.154138                0.166336                 0.498185          3.255735          1.176039         11.325779            16.255738             orthorhombic           1.166443            -0.628016                0.393583             772.562061           0.176111             0.865542         7.117021  
    426               0.181622               0.191399          0.086437          0.169847             0.062694           0.128693                0.179307                 1.205459          4.837515          1.397040          9.263746            16.703760                 trigonal           1.121562            -0.750180                0.265809             131.818669           0.542785             0.275995         8.558062  
    427               0.047376               0.078302          0.214566          0.193591             0.012449           0.199793                0.253923                 0.709356          0.756348          1.525744          6.033374             9.024821                triclinic           0.487098             0.434229                0.622909             648.204091           0.721775             0.395321         5.148942  
    428               0.116985               0.251256          0.114159          0.078530             0.172550           0.189753                0.076766                 0.814255          0.059213          6.153767          3.314958            10.342192                 trigonal           0.393417             0.398333                0.053774             640.850268           0.302294             0.983960         4.052361  
    429               0.310941               0.104019          0.298713          0.009124             0.010601           0.256361                0.010241                 1.000210          5.953072          8.565618          6.448177            21.967077                hexagonal           0.522652            -0.720173                0.590759             109.069448           0.338401             0.934425         7.818877  
    430               0.296633               0.109891          0.010391          0.137426             0.125613           0.020861                0.299185                 1.858691          1.778255          7.320036          0.280193            11.237174                triclinic           0.887532            -0.957831                0.115691             769.195486           0.951998             0.113489         8.628514  
    431               0.025004               0.138957          0.124483          0.221346             0.187322           0.108182                0.194706                 1.527542          1.020556          7.112305          1.097220            10.757623                    cubic           0.173886             0.370580                0.140912             251.770837           0.861324             0.369547         6.814797  
    432               0.216861               0.167839          0.142166          0.047811             0.111273           0.221905                0.092146                 1.967755          0.320680          0.909409         13.493837            16.691680                hexagonal           1.893975             0.783940                0.034339             290.151856           0.052886             0.219549         2.944250  
    433               0.191129               0.257993          0.090460          0.093562             0.091586           0.019235                0.256036                 1.121002          5.301583          4.353620         11.199881            21.976085             orthorhombic           1.755628            -0.417165                0.321961             228.853689           0.721566             0.399324         7.374151  
    434               0.185562               0.220698          0.209664          0.108050             0.093518           0.119250                0.063258                 1.918908          1.760541          1.690507          3.307694             8.677650                    cubic           0.159890             0.753657                0.069712             288.702351           0.975328             0.430560         8.423554  
    435               0.159460               0.205934          0.042593          0.085154             0.123099           0.243209                0.140551                 1.019221          3.400628          8.583174          0.830848            13.833871               monoclinic           1.721738            -0.921367                0.044326             358.140097           0.705168             0.439378         4.025488  
    436               0.038380               0.099237          0.196484          0.203929             0.157121           0.163425                0.141424                 0.857168          2.627055          5.406120          6.665785            15.556129                triclinic           1.400999             0.121654                0.166950             230.485820           0.844332             0.670874         2.561856  
    437               0.136157               0.192959          0.159649          0.013298             0.165007           0.152311                0.180618                 1.941336          3.100582          6.844265          7.133168            19.019351               monoclinic           0.223572            -0.677018                0.595996             610.485494           0.887020             0.764430         4.394669  
    438               0.389191               0.354583          0.153650          0.005293             0.014138           0.000716                0.082429                 0.543607          0.634483          4.778467         10.768656            16.725213                hexagonal           1.256633             0.856634                0.734864             509.445964           0.630022             0.932922         5.116405  
    439               0.096100               0.252933          0.113413          0.275963             0.062038           0.020052                0.179501                 1.148417          3.845798          9.634708          3.809545            18.438468               monoclinic           0.036816             0.153314                0.411843             641.243436           0.840096             0.637356         8.814549  
    440               0.106041               0.088073          0.221250          0.006489             0.240208           0.185713                0.152226                 1.034933          3.002754          8.446547         13.069270            25.553504               monoclinic           0.020229            -0.027214                0.599403             485.435431           0.879154             0.831335         9.321693  
    441               0.179682               0.108753          0.206811          0.082850             0.132956           0.104691                0.184256                 1.011692          0.850698          4.697561          4.019224            10.579174               monoclinic           0.680993             0.636276                0.635402             391.392200           0.222155             0.613587         9.310641  
    442               0.062710               0.241237          0.093280          0.168829             0.225550           0.102129                0.106265                 0.917259          0.011191          5.577352         11.424974            17.930776               tetragonal           0.467929             0.290017                0.848597             486.497029           0.474212             0.429655         2.814951  
    443               0.111932               0.249116          0.108044          0.062063             0.152505           0.207907                0.108432                 0.948568          4.481744          4.176435          5.840061            15.446808                triclinic           1.517946            -0.596874                0.902720              65.015109           0.670966             0.954891         8.453666  
    444               0.152386               0.112975          0.015993          0.053335             0.163718           0.362451                0.139142                 0.821960          4.876313          6.395504         12.255869            24.349645             orthorhombic           1.396876            -0.925793                0.545806             631.894767           0.336637             0.424106         8.344122  
    445               0.187915               0.024255          0.158973          0.195223             0.143901           0.185588                0.104145                 0.989081          0.871056          2.138292         13.283744            17.282174             orthorhombic           1.841975             0.455537                0.571897             133.198152           0.555705             0.532217         5.140532  
    446               0.062091               0.084063          0.217366          0.080053             0.150012           0.186405                0.220008                 0.191575          1.296201          7.011356          6.909586            15.408718                triclinic           0.890188             0.303740                0.256122             604.246358           0.776365             0.209358         9.216564  
    447               0.256083               0.194339          0.133431          0.044744             0.077759           0.266208                0.027437                 0.661149          4.046221          0.091712          5.750335            10.549416                 trigonal           1.823225             0.171976                0.537788             482.573474           0.337082             0.760239         6.886895  
    448               0.073321               0.073964          0.201279          0.210940             0.170794           0.074261                0.195440                 1.967695          4.231487          6.898421          0.685602            13.783205                    cubic           1.940199            -0.167187                0.817803             398.679537           0.164585             0.465574         7.122190  
    449               0.164428               0.166218          0.029810          0.122202             0.100606           0.164736                0.251999                 0.463187          1.189961          0.202401          5.631176             7.486725                hexagonal           1.737932            -0.001671                0.104990             261.960305           0.497435             0.103193         9.083626  
    450               0.114462               0.181490          0.014182          0.111471             0.232573           0.132254                0.213568                 1.254121          3.337241          4.524680         12.367968            21.484010                triclinic           0.193675            -0.648155                0.956111             245.542473           0.602725             0.788707         1.886934  
    451               0.001052               0.157298          0.165684          0.215326             0.175593           0.075152                0.209894                 1.699876          3.785864          1.999894          1.722611             9.208245                 trigonal           1.009713             0.683079                0.149867             586.293989           0.287717             0.367445         9.840718  
    452               0.195080               0.130521          0.279519          0.050937             0.050286           0.292359                0.001300                 0.514123          1.919938          3.613028          0.802601             6.849690                triclinic           0.545993            -0.145791                0.260567             597.200785           0.634457             0.282511         8.200876  
    453               0.167001               0.190557          0.212847          0.160190             0.163475           0.007313                0.098618                 1.808030          1.992578          3.255509          4.095423            11.151539               monoclinic           1.154243             0.678944                0.979373             664.778799           0.485412             0.327539         1.262177  
    454               0.192288               0.230477          0.136584          0.134643             0.090828           0.034918                0.180264                 1.876347          0.761334          8.805371          3.157863            14.600916                triclinic           0.040433             0.379397                0.684336              86.360493           0.708676             0.314506         0.636938  
    455               0.139611               0.069139          0.098546          0.166256             0.144902           0.141012                0.240534                 0.998671          1.596108          4.641486          0.837567             8.073832             orthorhombic           0.967473            -0.089862                0.679518             457.721845           0.054136             0.904899         4.941921  
    456               0.006001               0.063221          0.043490          0.236468             0.158123           0.332694                0.160004                 0.374295          5.102915          6.858508         12.200484            24.536202             orthorhombic           0.299527             0.783576                0.611980             695.429778           0.980033             0.464583         6.209936  
    457               0.205941               0.009666          0.065411          0.173153             0.274797           0.262041                0.008991                 0.734451          3.964464          8.078869          0.835907            13.613691               monoclinic           1.030251            -0.560137                0.544544             444.349595           0.549286             0.541733         4.688109  
    458               0.072327               0.164542          0.315891          0.279358             0.024014           0.032860                0.111007                 0.524874          4.743300          0.437189          0.650028             6.355390                    cubic           1.768476             0.655297                0.349087             739.465261           0.581775             0.761084         3.128727  
    459               0.075961               0.327750          0.041801          0.270419             0.048530           0.186948                0.048590                 0.583193          3.900110          8.939097          0.506529            13.928929                    cubic           0.369317             0.508422                0.183103             669.663784           0.269688             0.844116         9.110512  
    460               0.201013               0.202411          0.090209          0.131356             0.074800           0.188559                0.111652                 1.316530          2.320704          1.905868         10.270428            15.813531                 trigonal           1.595088             0.324877                0.445062             129.051987           0.709728             0.466240         6.116593  
    461               0.068613               0.157511          0.184866          0.026153             0.149846           0.212136                0.200875                 0.204882          4.665015          0.150865         10.140574            15.161336               monoclinic           1.079587            -0.202993                0.128277             605.643775           0.863855             0.023189         4.199809  
    462               0.315848               0.067215          0.096929          0.121169             0.037717           0.231520                0.129602                 0.786224          4.582675          5.034844          9.514861            19.918603               tetragonal           1.496431            -0.394827                0.993127             273.665985           0.896666             0.194934         3.373116  
    463               0.076775               0.019798          0.196633          0.054493             0.218308           0.246539                0.187455                 0.327782          1.999862          6.672242         11.650659            20.650546               monoclinic           1.592164            -0.911677                0.138093             440.498867           0.894001             0.883307         9.782160  
    464               0.283951               0.015528          0.016441          0.241952             0.067484           0.270017                0.104628                 0.472542          1.576626          0.887256         12.333837            15.270261                 trigonal           1.277462            -0.642552                0.458685             348.889290           0.491251             0.130434         0.511044  
    465               0.188007               0.205910          0.102400          0.073842             0.174698           0.060274                0.194869                 1.064815          0.507806          8.885962          7.131039            17.589621             orthorhombic           0.834289            -0.575608                0.249742             132.274402           0.737834             0.378192         6.119274  
    466               0.023369               0.280385          0.259346          0.260864             0.069140           0.044660                0.062235                 1.511547          3.510837          8.638729          7.388270            21.049383                    cubic           1.911665            -0.296976                0.016494             208.603773           0.373811             0.664148         1.756471  
    467               0.051222               0.157513          0.186013          0.069540             0.187052           0.224105                0.124555                 0.346958          3.441356          0.773571          7.950830            12.512715                hexagonal           0.234320            -0.899186                0.699756             198.383116           0.397017             0.681489         8.910277  
    468               0.083031               0.185815          0.231274          0.053517             0.203120           0.103329                0.139914                 0.628267          3.335685          5.918308         13.432383            23.314643               monoclinic           0.082563            -0.797591                0.270514             613.377684           0.661508             0.420485         9.313708  
    469               0.072295               0.059452          0.292620          0.046327             0.197187           0.100236                0.231882                 1.274244          2.741077          6.869460          2.390257            13.275038                    cubic           1.440925            -0.554488                0.710335             241.858872           0.373890             0.013667         6.432529  
    470               0.174934               0.087196          0.039953          0.027776             0.193817           0.231736                0.244589                 0.790720          1.232677          4.810481          3.175619            10.009497                triclinic           1.178746             0.459550                0.471621             698.881799           0.226270             0.374964         9.365542  
    471               0.243650               0.295583          0.095298          0.101036             0.001258           0.089867                0.173308                 0.104843          0.617635          3.294506         10.199470            14.216455             orthorhombic           1.310376            -0.512435                0.195184             779.699417           0.067915             0.025731         6.601979  
    472               0.254368               0.103667          0.143050          0.089247             0.244557           0.063340                0.101771                 0.211944          1.855169          2.963936          1.496152             6.527202                    cubic           0.655943             0.493658                0.250773             215.904172           0.563684             0.849137         4.866991  
    473               0.190108               0.127831          0.155340          0.135272             0.105288           0.206733                0.079427                 1.655076          1.371146          2.694969          0.370359             6.091548               monoclinic           0.018507            -0.980693                0.446446             443.870449           0.139697             0.140139         6.987641  
    474               0.230126               0.097691          0.120129          0.119689             0.282966           0.088200                0.061199                 1.269828          0.319258          7.390247          5.755858            14.735190                 trigonal           0.263886             0.498256                0.854063             191.176075           0.288037             0.891256         6.681608  
    475               0.155850               0.129631          0.187027          0.148755             0.124324           0.158098                0.096315                 1.441432          0.650751          0.830533         12.938451            15.861167                 trigonal           1.692410             0.127963                0.999707             383.340195           0.765528             0.974968         6.190166  
    476               0.190636               0.128840          0.111310          0.064721             0.180174           0.147825                0.176494                 0.775159          0.937678          6.627067         10.943000            19.282905                triclinic           1.733988            -0.737353                0.088972             355.419847           0.952306             0.916240         4.250714  
    477               0.130728               0.389811          0.182215          0.145636             0.025392           0.120483                0.005734                 1.287782          5.773788          7.211617          1.633033            15.906219                    cubic           0.158006            -0.232950                0.002492             235.750632           0.273405             0.331782         2.588768  
    478               0.168724               0.117872          0.189872          0.041045             0.118157           0.214996                0.149334                 1.415743          2.167493          1.257027         11.993098            16.833362                    cubic           1.790728            -0.211042                0.247341             783.722810           0.923522             0.076732         7.495906  
    479               0.136734               0.049716          0.220205          0.121257             0.156841           0.150643                0.164603                 1.150378          4.135539          7.762835          1.170246            14.218997               tetragonal           1.627797             0.308555                0.938406             597.547622           0.009513             0.228865         9.057673  
    480               0.047672               0.246310          0.084592          0.258803             0.185034           0.152894                0.024695                 1.678008          0.921502          1.956720          8.119031            12.675260               monoclinic           0.533808            -0.074187                0.340644             561.601427           0.551473             0.680119         0.727716  
    481               0.057434               0.272203          0.165414          0.142244             0.141497           0.113982                0.107226                 0.480128          2.720399          8.292624          7.393805            18.886956               tetragonal           0.611380             0.888937                0.507153             168.434866           0.762280             0.758687         7.721773  
    482               0.197838               0.100089          0.164075          0.182091             0.029643           0.130178                0.196085                 0.184260          2.174974          0.721382         10.160949            13.241565               monoclinic           1.049549            -0.824083                0.999482             382.636204           0.100825             0.251927         8.147552  
    483               0.225602               0.038435          0.120717          0.038502             0.200326           0.303142                0.073276                 0.400855          0.619131          5.157469         12.229910            18.407365                    cubic           1.939352             0.208572                0.614750              57.429701           0.245761             0.137951         0.632719  
    484               0.134276               0.188590          0.083489          0.084270             0.059645           0.198781                0.250948                 1.430354          5.966427          2.716430         12.824687            22.937898                    cubic           1.202254            -0.677900                0.454632             433.071821           0.837123             0.754669         4.700970  
