Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    348               0.107459               0.132368          0.186773          0.175950             0.047096           0.211946                0.138407                 1.818677          4.738050          8.891188          4.867200            20.315116                hexagonal           1.315808             0.629403                0.966480             696.212302           0.314334             0.421130         7.510144  
    349               0.124036               0.161694          0.166209          0.098081             0.188386           0.173939                0.087656                 1.371461          2.903206          1.163670          6.701582            12.139920                triclinic           1.780123             0.975678                0.350257             164.600951           0.622215             0.457736         1.286140  
    350               0.183511               0.188202          0.190508          0.023670             0.177347           0.096083                0.140680                 0.149579          1.724235          6.612446         12.720447            21.206708             orthorhombic           0.560839            -0.098241                0.497192             570.792041           0.095909             0.243241         5.336938  
    351               0.300692               0.120474          0.268611          0.019007             0.008282           0.271764                0.011169                 1.809212          5.585743          1.251166         10.612987            19.259107                    cubic           1.337902             0.449532                0.573474             116.475513           0.265411             0.926636         0.926885  
    352               0.037663               0.165394          0.028064          0.108643             0.253584           0.218896                0.187755                 0.372795          4.026173          7.167065          3.263423            14.829457             orthorhombic           0.005755             0.763782                0.294578             727.396002           0.431643             0.164361         0.384736  
    353               0.232410               0.228859          0.045746          0.238216             0.039470           0.141706                0.073593                 1.876828          0.872730          7.560727          8.254635            18.564921             orthorhombic           1.905335            -0.027763                0.371081             242.891486           0.483478             0.028691         5.890887  
    354               0.180395               0.021215          0.246748          0.182217             0.088904           0.058201                0.222319                 1.268870          2.004663          0.740730          5.626784             9.641048                    cubic           1.011462            -0.275279                0.066513             710.672694           0.756511             0.031883         3.120597  
    355               0.082302               0.185045          0.022763          0.097616             0.175630           0.180812                0.255832                 0.191707          1.062910          5.059827          4.084634            10.399078                hexagonal           0.557651            -0.225312                0.764830             769.936712           0.179268             0.832548         4.119913  
    356               0.198637               0.228963          0.135937          0.166500             0.095719           0.122703                0.051542                 1.586645          1.518605          0.086474          9.710016            12.901741             orthorhombic           1.404353            -0.230701                0.637175             160.861935           0.414045             0.461907         3.238461  
    357               0.201493               0.214297          0.132277          0.002265             0.140074           0.104270                0.205326                 0.103424          0.805571          5.132604         13.152322            19.193921             orthorhombic           1.027763             0.774530                0.352998             785.530569           0.863556             0.028968         6.186019  
    358               0.048598               0.153064          0.182779          0.143693             0.133159           0.207622                0.131085                 0.769613          4.206880          9.882192         10.517595            25.376279                 trigonal           1.211331            -0.349624                0.484541             357.490916           0.485521             0.688416         6.082193  
    359               0.257399               0.171253          0.293049          0.059986             0.129965           0.042992                0.045355                 0.424878          0.708092          6.125415          2.623062             9.881447                hexagonal           1.291729             0.545790                0.605613             231.901541           0.965873             0.251461         3.188257  
    360               0.028851               0.078270          0.564843          0.024396             0.094493           0.012301                0.196845                 0.596107          4.529772          7.656166          9.248737            22.030783                hexagonal           1.582133            -0.022914                0.823126             241.735542           0.207473             0.311526         7.663803  
    361               0.205232               0.245978          0.076744          0.150095             0.052866           0.245724                0.023361                 1.332220          4.494881          6.205946          7.615845            19.648891                hexagonal           0.515123             0.924758                0.508079             682.703737           0.830802             0.092833         6.685349  
    362               0.205258               0.140628          0.102678          0.203960             0.135292           0.036167                0.176017                 1.141135          3.158918          8.518495         13.514113            26.332660                    cubic           0.856831            -0.058479                0.781213             355.517286           0.393948             0.036016         5.713027  
    363               0.047794               0.200800          0.171685          0.023037             0.167966           0.284878                0.103840                 1.714958          4.358338          2.116799          4.249601            12.439696             orthorhombic           0.353665            -0.281413                0.652458              66.693686           0.948071             0.174632         3.912453  
    364               0.061393               0.071707          0.285602          0.055989             0.280895           0.190338                0.054075                 0.787989          0.476534          0.691346          7.720706             9.676575                    cubic           0.347500             0.770380                0.022312              62.461180           0.394424             0.375825         7.685825  
    365               0.238479               0.191229          0.224463          0.193556             0.014258           0.015222                0.122793                 0.798086          1.479573          9.610175          5.533930            17.421764                    cubic           1.288162            -0.057551                0.797172             412.941565           0.059251             0.355462         3.134619  
    366               0.115367               0.244748          0.006906          0.131780             0.156893           0.172695                0.171610                 0.389855          0.741371          6.113704          1.819863             9.064792             orthorhombic           1.349280            -0.108173                0.823625             384.032980           0.623050             0.788494         3.169917  
    367               0.130092               0.014417          0.265390          0.059390             0.115901           0.241870                0.172940                 1.570426          0.064892          6.267157         10.133108            18.035583                 trigonal           0.359022             0.323752                0.415065             215.401353           0.929796             0.637414         4.624851  
    368               0.064963               0.219345          0.091174          0.111379             0.050454           0.306316                0.156370                 1.603178          3.019264          9.088990         11.743385            25.454816               tetragonal           0.452414             0.520214                0.966620             660.474121           0.517901             0.005030         1.707837  
    369               0.189938               0.131292          0.218759          0.141537             0.222167           0.095346                0.000961                 0.195909          2.024376          2.735506          0.320000             5.275791                triclinic           1.042799             0.113527                0.372723             313.361474           0.946817             0.578090         7.107702  
    370               0.151320               0.078553          0.026817          0.402636             0.081898           0.256290                0.002486                 1.999563          0.561107          8.114523          5.936559            16.611752                 trigonal           0.124634             0.528072                0.903669             203.041047           0.031837             0.746058         6.311444  
    371               0.189477               0.042960          0.186613          0.104047             0.021376           0.205610                0.249917                 0.641440          3.527544          4.757247          8.828628            17.754858               monoclinic           1.498191            -0.406535                0.828948             157.914087           0.895866             0.420453         1.799024  
    372               0.058214               0.121415          0.064965          0.342095             0.339175           0.001189                0.072947                 1.456743          5.890388          0.723037          6.678077            14.748245               tetragonal           1.380978            -0.141112                0.189180             370.457973           0.278927             0.479797         0.464686  
    373               0.014856               0.003739          0.380763          0.250582             0.093788           0.174701                0.081570                 1.008391          3.355437          1.377541          2.991900             8.733269                triclinic           1.334070             0.265653                0.911964             633.180686           0.867253             0.309797         5.906314  
    374               0.224484               0.040453          0.264605          0.082017             0.150896           0.168196                0.069349                 1.505998          2.458269          8.671710         10.777751            23.413728               tetragonal           0.557838             0.601596                0.267506             467.691531           0.262312             0.684621         7.391972  
    375               0.055466               0.164506          0.032051          0.217255             0.183231           0.150626                0.196865                 0.178179          1.230122          9.552948          8.576270            19.537519               tetragonal           1.378254             0.330377                0.406904              62.772164           0.266655             0.151041         6.805477  
    376               0.020813               0.187096          0.145237          0.134548             0.170504           0.152495                0.189307                 1.061034          0.919990          2.642848          5.768095            10.391968                 trigonal           1.201223            -0.278196                0.596170             615.606282           0.485633             0.227554         2.191859  
    377               0.086161               0.267343          0.036940          0.221728             0.008695           0.282460                0.096672                 1.553683          4.542334          8.144752          1.354111            15.594881               tetragonal           0.522177             0.417982                0.647051             481.018256           0.743089             0.334557         2.987812  
    378               0.312947               0.257315          0.081703          0.119821             0.026670           0.079479                0.122064                 0.815759          3.689076          0.869960          8.411000            13.785795               tetragonal           0.447908            -0.171224                0.381797             451.044130           0.456954             0.862557         6.028502  
    379               0.107004               0.320768          0.048857          0.074143             0.160049           0.189242                0.099937                 1.872329          4.793501          0.595201          5.571222            12.832253                triclinic           0.636371            -0.142149                0.751198             611.697976           0.829287             0.871400         0.184810  
    380               0.113447               0.217157          0.161585          0.117946             0.093833           0.156291                0.139741                 0.737027          3.676412          0.524678         13.828135            18.766252                triclinic           0.581537            -0.143422                0.010731             772.779280           0.736540             0.632244         4.475630  
    381               0.178768               0.094695          0.134661          0.086748             0.141664           0.185093                0.178371                 1.266183          5.564178          5.517145          9.654275            22.001782               monoclinic           1.370042             0.849110                0.390426             173.730308           0.698348             0.378865         8.268753  
    382               0.297957               0.174045          0.095349          0.108355             0.203838           0.067725                0.052730                 0.113710          3.454966          0.816080         11.945195            16.329951               tetragonal           0.792069             0.471387                0.735899             424.681540           0.891410             0.179973         5.305505  
    383               0.083063               0.228236          0.037884          0.057136             0.154257           0.232579                0.206844                 1.070119          5.834392          6.875600          4.213605            17.993715                hexagonal           1.451272            -0.904205                0.145278              62.668566           0.152552             0.742447         5.006004  
    384               0.211824               0.068608          0.184264          0.200081             0.026357           0.260172                0.048695                 0.863867          1.491533          5.905665         11.171942            19.433007                hexagonal           0.553557             0.761257                0.570541             546.184742           0.446123             0.750057         6.686479  
    385               0.188847               0.051966          0.074251          0.254595             0.044643           0.231957                0.153740                 1.055859          5.386825          4.614331          6.792252            17.849266                    cubic           1.320854            -0.810306                0.504329             519.701237           0.508626             0.373055         3.560907  
    386               0.121990               0.060583          0.045401          0.107926             0.143988           0.270731                0.249381                 0.010154          1.868747          7.206658          0.454397             9.539957                hexagonal           1.388545             0.008630                0.460315             156.920337           0.871099             0.961718         6.335827  
    387               0.109467               0.156206          0.156193          0.196859             0.114482           0.087257                0.179535                 0.966751          2.088834          3.876064          3.913069            10.844718               tetragonal           0.750625             0.897967                0.483660             615.142103           0.239815             0.028656         1.428166  
    388               0.072402               0.133543          0.157476          0.070777             0.311191           0.120866                0.133745                 0.121776          5.872655          6.535433          4.407583            16.937447               monoclinic           0.806668            -0.835325                0.373934             659.946261           0.211424             0.731750         3.586799  
    389               0.297184               0.119301          0.061091          0.099226             0.019284           0.216055                0.187859                 1.570975          4.862309          8.803649          3.136007            18.372940             orthorhombic           0.769962            -0.349687                0.116808              67.964195           0.929393             0.619472         4.244291  
    390               0.226392               0.130903          0.100373          0.194592             0.140272           0.181274                0.026194                 0.243352          4.816006          5.925970          3.017177            14.002504               tetragonal           1.993114            -0.928983                0.136536             376.165786           0.000299             0.865227         7.466683  
    391               0.176168               0.076623          0.243619          0.147811             0.070785           0.269423                0.015572                 1.120725          4.697505          6.981176         13.541150            26.340555                triclinic           0.776878             0.791463                0.129904             418.130245           0.859036             0.682731         6.151086  
    392               0.195155               0.131997          0.125262          0.186842             0.106978           0.089618                0.164148                 0.758554          4.686285          8.112464         13.916430            27.473733                    cubic           1.878225             0.940734                0.859107             491.965242           0.816206             0.453504         9.932177  
    393               0.128176               0.239629          0.022946          0.259241             0.175805           0.146676                0.027526                 0.101664          5.093661          3.385456          1.831059            10.411839                    cubic           0.772613             0.299329                0.314626             132.663117           0.221768             0.173366         8.542371  
    394               0.210362               0.328213          0.006773          0.120617             0.111034           0.194469                0.028533                 1.363416          3.794351          0.160895          7.906038            13.224699                hexagonal           0.525431            -0.247251                0.443309             196.329157           0.319554             0.405775         1.198542  
    395               0.081130               0.277453          0.343728          0.041548             0.023969           0.204200                0.027972                 0.202503          1.911497          3.649987          9.482887            15.246874                triclinic           1.397837             0.072091                0.704522             322.562336           0.688418             0.896493         9.579854  
    396               0.246320               0.187543          0.149202          0.054880             0.136353           0.140756                0.084946                 0.829355          1.211311          3.382226          7.519206            12.942098               monoclinic           0.933786            -0.634699                0.834548             254.887168           0.241169             0.566619         8.983280  
    397               0.192323               0.003472          0.241682          0.050931             0.184403           0.122638                0.204553                 1.006115          5.792624          4.806287          0.381091            11.986118                    cubic           1.410539             0.480226                0.328149             116.546308           0.647232             0.323077         2.010341  
    398               0.099894               0.188467          0.058426          0.237684             0.108759           0.163046                0.143724                 0.026978          2.281706          9.755231          7.301734            19.365649                hexagonal           1.293427             0.926282                0.206933             609.687049           0.438717             0.292852         8.637204  
    399               0.143466               0.113471          0.129759          0.147960             0.171177           0.159547                0.134621                 1.788318          3.533468          7.825363          7.856687            21.003836                triclinic           0.867781            -0.836656                0.899156             744.099707           0.101829             0.062493         4.873850  
    400               0.075716               0.113385          0.275364          0.095028             0.129705           0.084659                0.226142                 0.023777          0.728351          6.268646          3.640172            10.660945               tetragonal           0.155429             0.267540                0.964929             352.877596           0.911609             0.038311         4.788168  
    401               0.019490               0.010166          0.159034          0.222098             0.192213           0.194988                0.202011                 1.361191          5.553348          8.424932          2.260739            17.600210             orthorhombic           0.511175            -0.016986                0.021483              84.356486           0.072337             0.083403         8.279594  
    402               0.190535               0.136864          0.244880          0.186239             0.013087           0.115055                0.113341                 1.195819          0.624087          5.567828          9.796754            17.184488                triclinic           1.560042             0.238524                0.302793             283.870735           0.641227             0.524177         5.631364  
    403               0.230967               0.019308          0.010125          0.187501             0.157462           0.118666                0.275970                 0.683388          2.941100          0.340149         13.365681            17.330318                 trigonal           1.648873            -0.865384                0.849025             633.045516           0.997840             0.234397         7.499437  
    404               0.103928               0.011557          0.248072          0.113224             0.160049           0.220064                0.143106                 1.097605          3.766239          9.895190          8.655022            23.414055                 trigonal           0.246548             0.336977                0.842995             344.748543           0.094474             0.307090         2.587732  
    405               0.075120               0.084143          0.149001          0.161953             0.236086           0.187144                0.106554                 0.346804          2.855918          1.856525          5.084482            10.143728                triclinic           1.713140            -0.203354                0.608324             521.159418           0.217713             0.369209         9.501784  
    406               0.032078               0.165455          0.207136          0.103011             0.147427           0.234569                0.110325                 0.947371          2.342187          4.998331         12.624322            20.912212               tetragonal           1.821030             0.754339                0.613125             566.969516           0.517132             0.987206         4.008210  
    407               0.187065               0.125385          0.110639          0.002420             0.155830           0.262496                0.156165                 1.423473          5.225013          5.638632         13.755805            26.042924                hexagonal           1.374761             0.236928                0.798427             238.483101           0.578701             0.952616         1.988569  
    408               0.179368               0.150992          0.147610          0.185340             0.030742           0.181749                0.124198                 1.948968          4.126671          2.887721          3.007823            11.971183                    cubic           0.599638             0.307179                0.900722             580.680771           0.544606             0.576782         7.214893  
    409               0.195300               0.062472          0.190836          0.319115             0.063314           0.134315                0.034648                 0.649246          0.744699          8.113833         13.913014            23.420792               monoclinic           1.309655            -0.186906                0.164836             152.151115           0.127338             0.560724         0.327026  
    410               0.174336               0.149077          0.085019          0.001755             0.244301           0.174080                0.171432                 0.603782          3.286458          3.483546         12.651620            20.025407             orthorhombic           1.545957             0.705841                0.418942             163.300413           0.084636             0.338134         2.333217  
    411               0.114230               0.057078          0.116724          0.060726             0.098830           0.317198                0.235214                 1.323458          1.498921          9.734808         12.949985            25.507171               tetragonal           0.018600             0.514984                0.828745             385.647958           0.969085             0.599862         1.942100  
    412               0.065239               0.172048          0.192008          0.129928             0.201505           0.074583                0.164689                 1.972645          4.668175          1.003563          8.157641            15.802024                    cubic           1.738375            -0.963122                0.450970             786.893700           0.440451             0.405482         6.222549  
    413               0.228722               0.003597          0.166801          0.135609             0.172432           0.130665                0.162173                 1.946235          2.326745          1.469440          6.361607            12.104028                    cubic           1.664729            -0.174304                0.279117             198.091123           0.681325             0.105358         0.494598  
    414               0.243084               0.066315          0.069236          0.099577             0.101787           0.234556                0.185447                 0.343634          3.625960          6.035415          2.817799            12.822808                triclinic           0.878773            -0.076434                0.430621             525.526715           0.437867             0.147055         1.692924  
    415               0.178452               0.187521          0.038889          0.037225             0.299492           0.015830                0.242591                 0.961012          3.610868          5.856076          3.083666            13.511623                 trigonal           1.629350             0.302199                0.463617             357.434864           0.194775             0.287987         2.241439  
    416               0.289396               0.303462          0.004807          0.247227             0.045648           0.089796                0.019664                 1.953579          5.890364          3.153536          5.780333            16.777812                 trigonal           1.675027            -0.401610                0.999004             168.759751           0.162131             0.043046         2.540793  
    417               0.129446               0.138789          0.084626          0.215730             0.053654           0.157822                0.219934                 1.285579          0.750119          7.552273         13.123846            22.711816                triclinic           0.808495            -0.435927                0.838210             169.301473           0.129149             0.087382         9.831746  
    418               0.143351               0.256783          0.064472          0.224722             0.065564           0.233951                0.011157                 0.120416          4.572482          7.062857          4.329879            16.085633               monoclinic           1.005401            -0.914288                0.047767             258.445330           0.870682             0.337855         2.160665  
    419               0.183132               0.095714          0.201602          0.029413             0.331555           0.090381                0.068203                 1.093167          0.426995          3.663375         11.428041            16.611577               tetragonal           0.280993            -0.976977                0.753418             740.619608           0.619898             0.647790         3.413385  
    420               0.211234               0.005385          0.141478          0.227047             0.107196           0.225935                0.081726                 0.217088          2.416181          9.562630          0.696862            12.892762               monoclinic           1.541960             0.741152                0.122261             487.519611           0.740144             0.023345         5.455079  
    421               0.099955               0.043706          0.212674          0.103404             0.200652           0.040762                0.298847                 1.072900          5.202549          8.175853          4.160981            18.612282               tetragonal           0.750202             0.809590                0.742112             759.895896           0.453907             0.606621         6.925352  
    422               0.199708               0.210333          0.048380          0.145651             0.173878           0.209328                0.012721                 1.602479          2.074446          1.241959          5.228442            10.147326               monoclinic           1.928404             0.322781                0.846885             685.820961           0.225370             0.290308         4.437566  
    423               0.115817               0.096042          0.081424          0.091437             0.229389           0.177325                0.208565                 0.593030          2.435084          4.096519         12.433870            19.558503                triclinic           0.904152            -0.406784                0.269966             424.307548           0.306321             0.039883         5.722479  
    424               0.213119               0.064449          0.291328          0.097129             0.075243           0.167861                0.090870                 0.973683          1.530521          1.981741          3.495701             7.981646             orthorhombic           1.178642             0.745560                0.139034             420.964350           0.706323             0.951312         3.373829  
    425               0.095475               0.101148          0.153934          0.175953             0.119421           0.174998                0.179071                 1.949453          1.378206          0.241496          7.317055            10.886209             orthorhombic           1.501251             0.225034                0.297590              72.597432           0.215989             0.602449         9.654110  
    426               0.054407               0.152203          0.193547          0.105063             0.078006           0.135812                0.280961                 1.102581          0.103873          8.803208          9.367015            19.376676                    cubic           0.636193             0.230890                0.400568             456.906536           0.349461             0.536072         6.882607  
    427               0.103480               0.192396          0.034825          0.301455             0.005319           0.057000                0.305525                 0.358706          5.499940          4.783372         13.886813            24.528831                hexagonal           0.449276            -0.211848                0.595441             235.559639           0.601063             0.822622         9.680541  
    428               0.156195               0.197352          0.075475          0.086530             0.061558           0.277906                0.144983                 0.303474          2.309761          7.515694          9.370588            19.499517                 trigonal           0.620668            -0.428630                0.517066             377.127614           0.986659             0.233292         5.516107  
    429               0.110153               0.086097          0.066309          0.109899             0.275034           0.230461                0.122048                 1.841974          1.874572          4.749796         12.572828            21.039170             orthorhombic           0.316040             0.861573                0.641421             126.189489           0.101105             0.752902         5.612846  
    430               0.057904               0.197214          0.211040          0.210222             0.227464           0.088960                0.007195                 1.219941          0.318849          0.241146          2.498851             4.278787                    cubic           0.383535             0.269049                0.644035             774.747449           0.698251             0.282280         6.920514  
    431               0.138051               0.014050          0.137512          0.204244             0.154849           0.195894                0.155399                 0.354354          1.202442          6.344459          3.591936            11.493191             orthorhombic           0.535601             0.445030                0.763813              85.052379           0.165765             0.002617         8.384368  
    432               0.009052               0.158136          0.179957          0.030284             0.216679           0.191506                0.214386                 1.659681          2.874114          4.876407          0.127496             9.537697                    cubic           0.615999             0.048140                0.245068             198.939935           0.606626             0.518751         3.153442  
    433               0.055147               0.143109          0.179543          0.156109             0.069091           0.235612                0.161390                 0.983189          2.042908          5.119257         10.481914            18.627268               monoclinic           0.527470             0.990928                0.247023             130.252128           0.518832             0.417793         9.988763  
    434               0.143214               0.080901          0.156252          0.070304             0.193021           0.183065                0.173242                 0.057008          1.158198          5.728040          0.457799             7.401045                 trigonal           1.482816             0.390038                0.206341             764.628974           0.433606             0.488586         2.315634  
    435               0.206862               0.061653          0.124325          0.228001             0.256893           0.042043                0.080222                 1.611923          1.719616          6.733570          1.406109            11.471219             orthorhombic           0.459364            -0.563575                0.702375             291.800613           0.391254             0.732014         3.386238  
    436               0.177243               0.128601          0.011603          0.142548             0.149044           0.192586                0.198376                 0.559685          2.518669          2.450206          1.529697             7.058257             orthorhombic           1.531755            -0.120430                0.549520              67.874589           0.984874             0.282806         0.125921  
    437               0.138995               0.207692          0.199225          0.175996             0.002938           0.269192                0.005962                 0.552036          1.931385          0.121637          7.789288            10.394347                hexagonal           1.003846             0.881520                0.837268             475.133465           0.857561             0.038481         8.057051  
    438               0.052720               0.192091          0.241767          0.056172             0.074769           0.115585                0.266896                 0.832671          4.298534          5.717994          5.252541            16.101739               monoclinic           0.896643            -0.843419                0.979123              89.994154           0.281561             0.749281         6.250279  
    439               0.236526               0.238773          0.145024          0.225507             0.109622           0.010857                0.033691                 1.234249          3.026231          6.745686          7.370339            18.376505                 trigonal           0.991982            -0.055130                0.815970              59.336349           0.242333             0.954513         4.136037  
    440               0.201155               0.226968          0.168093          0.168330             0.084264           0.089907                0.061283                 1.122964          3.519076          8.238954          4.452432            17.333426                triclinic           1.744831            -0.247250                0.723905             676.729973           0.892327             0.624573         6.406714  
    441               0.119435               0.108674          0.086586          0.131770             0.259967           0.077616                0.215953                 1.209423          3.133162          5.569031          7.812220            17.723837               tetragonal           0.196384             0.904318                0.476528             129.579892           0.982992             0.120883         3.473135  
    442               0.041608               0.110244          0.336216          0.181596             0.203262           0.097548                0.029526                 0.285987          3.387091          4.665054          8.735807            17.073940                    cubic           1.392329             0.721176                0.543822             453.337988           0.122388             0.695847         5.757653  
    443               0.196768               0.151868          0.084935          0.067596             0.175303           0.074830                0.248700                 0.929621          1.304034          3.296463          3.646223             9.176340                hexagonal           1.310901            -0.611023                0.121651             481.277766           0.526741             0.824142         0.125994  
    444               0.085339               0.075594          0.321676          0.027420             0.145192           0.162353                0.182427                 1.531091          1.031287          3.387118         11.139745            17.089240               tetragonal           1.453590             0.819154                0.979662             515.357048           0.871118             0.218144         6.494423  
    445               0.167576               0.328916          0.151562          0.011271             0.125606           0.079521                0.135549                 0.531813          1.696189          6.923848         13.341517            22.493366                hexagonal           1.472028             0.423642                0.483628              83.389448           0.683146             0.497273         6.353585  
    446               0.163235               0.183922          0.119549          0.190490             0.172381           0.097297                0.073126                 0.729225          0.757839          6.017307          7.106598            14.610969             orthorhombic           1.630258            -0.069091                0.666669             149.234920           0.520196             0.668222         8.247510  
    447               0.032422               0.087138          0.112200          0.200800             0.142029           0.227971                0.197440                 1.511873          0.673955          2.242908          3.746644             8.175380             orthorhombic           1.140907             0.455220                0.355128             655.674331           0.164652             0.658489         6.325588  
    448               0.183639               0.042552          0.142165          0.177309             0.164842           0.118419                0.171075                 1.743654          1.424874          9.594846          5.097550            17.860923                hexagonal           0.347056             0.561324                0.922668             257.321502           0.945717             0.101377         0.379317  
    449               0.179964               0.241627          0.163389          0.131464             0.227168           0.027091                0.029297                 0.746974          4.966558          6.102287          9.419792            21.235611             orthorhombic           0.448731            -0.180986                0.480449             395.560327           0.309402             0.734170         2.033942  
    450               0.088842               0.286026          0.058088          0.197166             0.105407           0.195111                0.069359                 1.816088          0.266735          3.275742         10.705795            16.064361                hexagonal           1.170346            -0.900490                0.854656             640.722308           0.675462             0.234955         0.992476  
    451               0.043171               0.247530          0.134112          0.126278             0.063929           0.215884                0.169095                 0.481885          5.267453          9.167602          4.471992            19.388931                hexagonal           0.867923            -0.342200                0.803094              99.599269           0.900555             0.593205         3.288469  
    452               0.232090               0.214777          0.105142          0.025092             0.208612           0.051276                0.163010                 1.493047          4.849723          7.198939          6.799718            20.341426                triclinic           1.854811             0.536053                0.932562             283.489920           0.325551             0.615770         8.117083  
    453               0.119825               0.106988          0.151498          0.157374             0.108086           0.246912                0.109316                 0.729621          1.497522          2.116778          0.091397             4.435318             orthorhombic           0.879025            -0.188137                0.183842             502.061560           0.727848             0.529144         0.707021  
