Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    369               0.228950               0.048651          0.178665          0.090541             0.108335           0.218520                0.126339                 1.839568          0.698562          9.520216          2.398054            14.456400                triclinic           0.194038            -0.702524                0.167678             178.873270           0.020724             0.705053         1.927166  
    370               0.003842               0.215672          0.141612          0.298262             0.008929           0.139654                0.192029                 0.405256          1.920218          9.029601         10.872715            22.227791               monoclinic           1.021519             0.416843                0.485632             163.049374           0.798564             0.892767         2.837463  
    371               0.106809               0.183853          0.173517          0.034648             0.238696           0.008373                0.254104                 1.613221          5.937850          5.433801          1.958151            14.943024                triclinic           0.547581             0.231499                0.022497             108.837283           0.236284             0.720229         8.603194  
    372               0.188265               0.160382          0.067636          0.282679             0.132412           0.019715                0.148910                 0.518257          1.966320          1.515583          1.259889             5.260049                hexagonal           1.083622             0.600447                0.530006             400.856819           0.436218             0.990368         9.770318  
    373               0.089838               0.061161          0.322660          0.094273             0.334567           0.029247                0.068254                 1.541495          3.345695          7.283200         13.415388            25.585778               tetragonal           0.579127            -0.757945                0.266159             109.687301           0.190266             0.607879         8.717105  
    374               0.036389               0.182767          0.220845          0.053372             0.175155           0.206833                0.124640                 0.010642          3.321461          1.839114          1.682227             6.853444                 trigonal           1.926104            -0.549133                0.141677             580.452578           0.209167             0.787506         4.939388  
    375               0.208895               0.216284          0.111084          0.195740             0.071413           0.156021                0.040563                 1.653344          3.106570          1.353544          6.623331            12.736789                    cubic           1.648532             0.194372                0.113486              71.724572           0.854157             0.114495         5.985808  
    376               0.182917               0.199199          0.038976          0.187912             0.198914           0.035052                0.157030                 0.743210          1.736044          3.162854          4.740683            10.382790               monoclinic           0.213741             0.904506                0.577090              71.451926           0.270266             0.964922         7.753363  
    377               0.015491               0.143554          0.055082          0.275988             0.139197           0.274192                0.096496                 0.487635          2.612887          0.328057          7.455138            10.883717                triclinic           1.833604            -0.449775                0.358151             548.305590           0.740169             0.006368         5.783127  
    378               0.247860               0.050541          0.154912          0.254602             0.247688           0.007774                0.036623                 0.572594          3.567866          8.221834         11.389453            23.751748                    cubic           1.423566            -0.339408                0.556468             779.729989           0.718062             0.855101         8.974977  
    379               0.125704               0.088357          0.181730          0.246708             0.094143           0.101498                0.161861                 0.550796          4.769381          5.550798          2.070106            12.941082               monoclinic           0.572592            -0.768077                0.975166             105.243135           0.179843             0.504793         6.070660  
    380               0.065756               0.287015          0.189230          0.134325             0.022308           0.176592                0.124774                 1.023907          3.184833          7.109828          9.591999            20.910567                hexagonal           1.543082            -0.618269                0.927822             785.632894           0.417522             0.960803         8.607324  
    381               0.400807               0.286494          0.154643          0.014411             0.022392           0.083881                0.037371                 1.530378          2.514624          0.889986         10.948704            15.883692             orthorhombic           0.894538             0.400522                0.844477             511.980339           0.470792             0.019525         1.853768  
    382               0.100250               0.059975          0.180897          0.114176             0.271355           0.147242                0.126106                 1.255336          3.730545          3.078870          3.594493            11.659244             orthorhombic           0.185193             0.089200                0.676076             253.196062           0.455322             0.118133         6.945160  
    383               0.017982               0.153557          0.088846          0.141667             0.095878           0.255509                0.246560                 1.687007          5.367976          4.475033         12.990930            24.520945               monoclinic           1.361787            -0.151399                0.862361             478.762762           0.628138             0.408102         8.414260  
    384               0.243638               0.132418          0.036301          0.153030             0.184892           0.078563                0.171158                 0.968259          1.332336          8.645461          1.721720            12.667777                    cubic           0.171587            -0.368200                0.862518             654.819441           0.523242             0.053141         6.875390  
    385               0.140478               0.319318          0.059592          0.003810             0.211771           0.106558                0.158474                 1.377120          1.017987          7.831047          6.606020            16.832173               tetragonal           0.322756             0.363735                0.277556             554.001631           0.680480             0.133308         0.862553  
    386               0.222788               0.119212          0.053946          0.159854             0.217902           0.200372                0.025925                 1.278163          1.656701          4.691378          8.842232            16.468475               tetragonal           0.351866             0.392583                0.513282             405.458625           0.384283             0.470718         5.805558  
    387               0.281755               0.152337          0.134253          0.053704             0.007115           0.288176                0.082659                 1.854561          2.040427          8.116696          6.554725            18.566410                    cubic           1.192489            -0.188266                0.342079             104.114027           0.508087             0.941371         8.738638  
    388               0.199709               0.166149          0.137481          0.002949             0.198164           0.168724                0.126824                 1.987933          3.333683          1.334476         10.490057            17.146149                hexagonal           0.148588            -0.163889                0.568364             780.378112           0.533583             0.975561         7.854525  
    389               0.100939               0.260001          0.051264          0.305255             0.086593           0.113981                0.081966                 1.118691          1.410378          7.138172          4.678518            14.345760               tetragonal           1.295825             0.809522                0.722431             754.866993           0.418362             0.362789         7.920427  
    390               0.189220               0.198385          0.188519          0.057174             0.021165           0.221925                0.123612                 0.662474          2.607227          1.817379          9.517389            14.604469                 trigonal           0.881385            -0.748597                0.864422              85.814596           0.359014             0.555218         2.748039  
    391               0.224447               0.026818          0.127396          0.097073             0.068521           0.188089                0.267655                 1.746567          1.154453          2.493642         10.737482            16.132144                    cubic           1.310312            -0.561168                0.113286             451.378593           0.353365             0.038390         9.797039  
    392               0.251798               0.070817          0.252917          0.010811             0.103946           0.187249                0.122464                 0.060663          5.675707          9.395873         10.017685            25.149928                 trigonal           1.628283             0.997499                0.697926             361.645114           0.201101             0.357312         3.624801  
    393               0.221967               0.230054          0.218925          0.085514             0.009253           0.215307                0.018979                 1.250240          1.766896          7.520587          0.349217            10.886940               monoclinic           1.738736            -0.614307                0.135300             450.601941           0.815620             0.408925         7.622979  
    394               0.036719               0.138199          0.272980          0.084138             0.229984           0.135459                0.102520                 0.140624          0.970827          5.491752         11.970301            18.573504                 trigonal           1.593258            -0.586427                0.399583             704.530809           0.123855             0.431744         9.096844  
    395               0.224881               0.110752          0.208142          0.231583             0.127724           0.060957                0.035961                 0.796807          3.947561          5.087182         10.447673            20.279223               monoclinic           0.233193             0.305717                0.392148             398.290020           0.963949             0.770605         2.493657  
    396               0.058301               0.090826          0.177011          0.160266             0.225990           0.188810                0.098796                 0.282364          5.007274          8.033439         13.392474            26.715552                triclinic           1.841163             0.182399                0.639677             356.734151           0.523692             0.696100         2.693290  
    397               0.158699               0.183231          0.009933          0.179280             0.171169           0.060394                0.237294                 0.272570          5.090569          6.361289         12.288330            24.012758               tetragonal           1.340336             0.306288                0.425843             131.052169           0.576938             0.116266         7.992294  
    398               0.228560               0.157613          0.115272          0.175735             0.116712           0.186011                0.020096                 0.765119          1.002244          0.619529         11.551252            13.938144                    cubic           1.746205             0.989001                0.131374             544.842276           0.676969             0.530585         8.585188  
    399               0.252448               0.245653          0.142110          0.086255             0.145920           0.004776                0.122838                 0.861210          4.016358          9.797000          1.264159            15.938728                    cubic           1.877664             0.555910                0.130700             364.789471           0.160241             0.919366         3.652512  
    400               0.229899               0.126201          0.083082          0.024876             0.189746           0.172850                0.173346                 1.560884          2.285568          6.789733          2.559191            13.195376                 trigonal           0.273697             0.401802                0.199855             371.230645           0.652756             0.932990         6.876846  
    401               0.082187               0.243032          0.126559          0.233680             0.149460           0.163468                0.001613                 1.513227          2.146960          2.218029         10.420404            16.298619               monoclinic           1.821857             0.171644                0.082235             691.754830           0.141170             0.860504         9.321922  
    402               0.001950               0.176499          0.134352          0.174072             0.201064           0.171210                0.140854                 1.554798          5.023646          4.727770          3.018438            14.324652               monoclinic           1.954257            -0.891372                0.460108             199.366975           0.842345             0.242377         6.888164  
    403               0.259753               0.101920          0.072644          0.078097             0.275832           0.084950                0.126804                 1.136487          2.431541          1.365485          7.095282            12.028795             orthorhombic           1.696284            -0.353644                0.545369             768.233135           0.399853             0.953622         6.231472  
    404               0.122246               0.129593          0.223630          0.032522             0.243271           0.238521                0.010218                 1.911611          2.558208          1.192581          3.267554             8.929955             orthorhombic           1.961741             0.983970                0.211509             452.239367           0.393029             0.376537         8.993705  
    405               0.240236               0.015816          0.192099          0.074749             0.157965           0.185864                0.133271                 1.115178          5.672495          5.248719          6.822954            18.859347                hexagonal           1.972471             0.447632                0.810508             503.765119           0.359202             0.453154         5.109754  
    406               0.083093               0.119508          0.233910          0.163468             0.129491           0.125653                0.144878                 1.959488          2.785840          5.284055          4.184241            14.213624                triclinic           0.011645             0.469461                0.538969             205.314881           0.431259             0.322867         0.541484  
    407               0.071172               0.229006          0.159446          0.110371             0.178625           0.221627                0.029754                 1.976896          5.282065          7.135615          0.960815            15.355391             orthorhombic           0.792403             0.602610                0.993820             310.645659           0.253749             0.233458         3.610997  
    408               0.202378               0.237649          0.204638          0.090094             0.116779           0.087932                0.060530                 0.799931          2.984126          7.536906          9.484429            20.805391               tetragonal           1.053609             0.787457                0.091766             730.975634           0.686218             0.288600         3.750994  
    409               0.042057               0.109614          0.286057          0.006661             0.191980           0.143727                0.219904                 1.433363          3.905627          8.395326          2.899618            16.633934                hexagonal           1.835860            -0.114758                0.841048             691.515907           0.855934             0.954264         4.152299  
    410               0.221382               0.021164          0.135023          0.152187             0.075745           0.195459                0.199040                 0.117314          3.044063          7.105959          4.629750            14.897086                    cubic           1.388915             0.053880                0.365007             520.467905           0.124658             0.837119         4.604456  
    411               0.212921               0.046313          0.154095          0.313408             0.014398           0.011998                0.246867                 0.778284          4.400247          8.764151          9.677227            23.619910                triclinic           1.464412             0.486937                0.123380             596.009750           0.516440             0.878404         8.456154  
    412               0.058230               0.255485          0.105953          0.097444             0.155663           0.062010                0.265216                 1.366447          5.119559          5.127026          1.305173            12.918204                    cubic           0.420388             0.560349                0.652025             442.186388           0.113300             0.300873         8.199804  
    413               0.129688               0.206832          0.210671          0.268416             0.063033           0.120506                0.000854                 1.751572          4.582604          1.526247          5.666883            13.527306               tetragonal           1.724315            -0.159358                0.042515             564.275556           0.547476             0.910723         6.066448  
    414               0.101732               0.281807          0.136783          0.006308             0.226484           0.104675                0.142211                 0.278023          5.545993          5.711346          6.230066            17.765428             orthorhombic           1.287175            -0.587485                0.434675             792.708798           0.571768             0.875647         7.878978  
    415               0.330552               0.170143          0.294917          0.149318             0.047144           0.004304                0.003622                 0.447423          4.950633          0.151859          0.295085             5.844999                hexagonal           1.211341            -0.237314                0.495581             290.383404           0.261368             0.815704         5.766310  
    416               0.202976               0.054846          0.268565          0.249678             0.003184           0.184650                0.036101                 0.562180          5.013365          5.833900          8.652705            20.062150               monoclinic           1.535619            -0.877671                0.417358             589.624720           0.967764             0.564309         7.024237  
    417               0.235210               0.131889          0.009751          0.048936             0.231350           0.255623                0.087241                 0.703471          2.464343          7.095226         10.861829            21.124869               monoclinic           1.225575            -0.241529                0.637345             517.400389           0.487741             0.187253         5.104170  
    418               0.033518               0.255532          0.060838          0.054781             0.184413           0.128799                0.282119                 0.039629          5.978697          8.199241          5.955674            20.173240             orthorhombic           0.939139            -0.014906                0.089296             685.457633           0.666790             0.485180         0.594155  
    419               0.202534               0.024855          0.210827          0.138880             0.282977           0.024800                0.115127                 1.709739          0.176928          9.720615          0.854784            12.462066             orthorhombic           1.995104            -0.538733                0.877087             209.670756           0.244537             0.586010         5.091253  
    420               0.087448               0.122652          0.096778          0.148090             0.183233           0.270372                0.091427                 0.303493          3.692274          6.577685          9.654380            20.227832                hexagonal           1.041111            -0.797813                0.981111             321.521228           0.033975             0.048287         5.605183  
    421               0.154970               0.151979          0.076661          0.128555             0.155163           0.164731                0.167941                 1.559958          4.622463          2.080609         13.884122            22.147152               monoclinic           1.228203             0.225474                0.308956             420.082974           0.791671             0.923672         8.177155  
    422               0.230755               0.247894          0.099583          0.057804             0.090887           0.266015                0.007062                 1.040145          5.954246          8.893664         12.013668            27.901722               tetragonal           1.009184            -0.213781                0.302112             222.805177           0.574737             0.841322         4.318658  
    423               0.005293               0.143705          0.104079          0.176638             0.179444           0.195177                0.195663                 1.136291          0.713945          2.410803          8.388516            12.649554                    cubic           1.082427             0.906452                0.387846             777.963991           0.468564             0.678095         3.945027  
    424               0.101601               0.234888          0.320100          0.153970             0.028306           0.113739                0.047396                 0.012642          0.618708          5.020430          2.066462             7.718242                    cubic           1.494622             0.608830                0.779399             767.058040           0.227705             0.333016         2.399405  
    425               0.342676               0.225724          0.066031          0.032336             0.189554           0.042042                0.101638                 0.786776          3.372817          5.905241          8.678196            18.743031               tetragonal           1.148150            -0.260789                0.987522             268.134850           0.236835             0.175883         8.029269  
    426               0.142699               0.176878          0.328914          0.058708             0.037122           0.086931                0.168749                 1.841379          5.617417          0.220884         10.701230            18.380910               monoclinic           0.527619             0.377436                0.095266             651.085574           0.805724             0.708657         2.220026  
    427               0.249762               0.134820          0.043402          0.234098             0.087514           0.176786                0.073618                 1.798300          1.197414          7.893055          6.200203            17.088972                    cubic           1.532891            -0.499436                0.729979             750.880884           0.710435             0.314758         0.413048  
    428               0.108396               0.146641          0.101633          0.125917             0.280620           0.033734                0.203059                 1.248771          0.582373          4.074949          2.189494             8.095586               monoclinic           1.579358            -0.805231                0.445406             153.831391           0.393026             0.192329         4.530210  
    429               0.196917               0.131521          0.153220          0.048337             0.238738           0.061486                0.169781                 0.344780          2.547648          2.468849          7.420220            12.781497               tetragonal           0.049697            -0.962427                0.953765             738.755341           0.877457             0.298980         4.357540  
    430               0.015909               0.165375          0.089784          0.278441             0.188333           0.189593                0.072563                 0.451080          4.440189          9.554666          0.631851            15.077785                triclinic           1.105502            -0.988041                0.875692             729.734422           0.687920             0.382030         5.337027  
    431               0.074452               0.034679          0.052034          0.295241             0.222081           0.235858                0.085656                 1.592274          2.722283          9.143453          6.887824            20.345834                    cubic           1.018896             0.039225                0.834803             419.037305           0.008710             0.884128         4.703575  
    432               0.165445               0.082444          0.277995          0.215283             0.044984           0.062700                0.151148                 1.759261          0.028303          9.077637          2.431342            13.296543               tetragonal           0.848477             0.025837                0.296513             381.453679           0.545291             0.026016         9.511049  
    433               0.244291               0.026366          0.281089          0.202699             0.004772           0.168870                0.071913                 1.604670          3.218436          9.365277          5.178043            19.366426                    cubic           1.297986             0.827147                0.652030             542.857580           0.090503             0.620042         8.468425  
    434               0.073165               0.089945          0.142812          0.230353             0.175705           0.055417                0.232601                 1.296129          3.233419          4.668111          9.396926            18.594584                    cubic           0.922740             0.086850                0.056854             480.420867           0.550958             0.791942         6.723963  
    435               0.073946               0.146603          0.147404          0.204733             0.168694           0.244984                0.013635                 1.838757          2.968280          9.677327          0.472174            14.956538                hexagonal           1.528308            -0.660825                0.379460             359.523848           0.817268             0.095550         3.220568  
    436               0.058156               0.112219          0.192054          0.327913             0.138568           0.036597                0.134493                 1.456537          4.747092          4.081065          6.681159            16.965853                    cubic           0.633553            -0.151747                0.850462             176.594479           0.882647             0.735918         3.109285  
    437               0.143631               0.172882          0.243843          0.049982             0.155078           0.070827                0.163757                 0.044769          4.937873          8.155373          0.417558            13.555573                 trigonal           0.303487             0.470979                0.717263             666.716698           0.816628             0.390620         7.503115  
    438               0.272183               0.042616          0.033850          0.222914             0.156208           0.060441                0.211788                 1.353853          2.643035          6.642435          8.389407            19.028730               monoclinic           1.678020            -0.707151                0.535731             506.433617           0.291191             0.932044         7.743926  
    439               0.179947               0.310876          0.031670          0.205783             0.119767           0.001367                0.150590                 1.309885          3.847521          5.161145          2.436340            12.754891                 trigonal           1.645107             0.368587                0.604817             418.996107           0.074679             0.520289         9.247894  
    440               0.232121               0.069437          0.086516          0.040563             0.250894           0.304848                0.015620                 1.732431          5.558973          8.703500         11.875304            27.870208               tetragonal           1.113989             0.966217                0.551531             543.661582           0.947575             0.331166         4.243788  
    441               0.103539               0.192193          0.218521          0.143999             0.002618           0.225687                0.113443                 1.240990          3.875771          6.699881         13.128515            24.945156             orthorhombic           1.309164            -0.931557                0.941202             638.836419           0.239654             0.292626         3.540457  
    442               0.194385               0.267333          0.165817          0.047402             0.102371           0.104938                0.117753                 1.179203          3.075027          9.237084          9.454938            22.946252             orthorhombic           0.537577            -0.664598                0.836856             504.262284           0.037819             0.930991         7.181115  
    443               0.184095               0.064259          0.174256          0.024861             0.212641           0.168829                0.171058                 1.870019          2.498017          3.910774         13.010637            21.289447             orthorhombic           1.114449             0.926592                0.654183             158.294813           0.562005             0.825529         6.467253  
    444               0.216191               0.234586          0.179879          0.114921             0.097088           0.004647                0.152688                 1.489156          1.018767          0.147847         12.854745            15.510515                triclinic           1.840479             0.294617                0.546025             564.549927           0.220591             0.747704         1.036612  
    445               0.071561               0.171518          0.162170          0.209485             0.137289           0.152914                0.095064                 0.903892          3.654678          2.817469          9.790769            17.166809                 trigonal           1.050422            -0.023066                0.554502             563.386580           0.855570             0.927658         3.234220  
    446               0.014485               0.295760          0.147793          0.104935             0.025340           0.289597                0.122090                 1.779463          4.709225          1.453719          9.158411            17.100818             orthorhombic           1.800430             0.781755                0.850385             622.172439           0.598887             0.721191         5.414763  
    447               0.103802               0.172674          0.184672          0.075038             0.215012           0.097726                0.151075                 1.057489          1.165436          0.889257          6.636315             9.748497                triclinic           1.952671            -0.551890                0.987076             588.152285           0.279856             0.425986         4.105802  
    448               0.021724               0.182127          0.138212          0.196532             0.110977           0.103941                0.246486                 0.481937          1.640753          3.988376          9.662984            15.774050               monoclinic           1.449458             0.627150                0.963015             125.719606           0.852689             0.996765         3.273973  
    449               0.205097               0.216205          0.184305          0.023470             0.159026           0.039776                0.172121                 1.813281          4.088784          5.159699          3.238380            14.300144               monoclinic           0.130532             0.431614                0.770450             433.722226           0.760972             0.522125         5.757897  
    450               0.212349               0.061908          0.011349          0.219605             0.101256           0.299287                0.094246                 0.696366          0.636362          3.257184          6.100623            10.690535             orthorhombic           0.816138            -0.399152                0.032890             427.536343           0.768676             0.900522         7.026332  
    451               0.160102               0.137429          0.257306          0.259527             0.054535           0.121163                0.009937                 0.073320          1.791988          6.959181          4.632293            13.456782                    cubic           1.632398            -0.298171                0.473889             433.127027           0.564659             0.123513         8.882898  
    452               0.215468               0.181845          0.056044          0.132549             0.305370           0.071667                0.037056                 0.660737          2.931657          0.976660         11.305841            15.874895             orthorhombic           1.153009            -0.484950                0.721667             199.324297           0.456094             0.292546         0.996227  
    453               0.184346               0.125320          0.200847          0.122087             0.146245           0.120197                0.100958                 1.079242          1.746385          3.135644          5.704415            11.665686             orthorhombic           1.746861             0.951556                0.138796             715.054543           0.208118             0.068494         0.352090  
    454               0.012450               0.255376          0.315296          0.032929             0.312971           0.002891                0.068087                 0.651888          2.754567          2.970106          4.351616            10.728178                 trigonal           0.880704             0.992678                0.095399             282.573186           0.000324             0.919830         4.850266  
    455               0.295567               0.163866          0.140266          0.087363             0.044514           0.056292                0.212133                 1.707421          5.131694          5.462519         11.784748            24.086383                 trigonal           0.739744            -0.811789                0.198007             527.483174           0.398427             0.789642         6.290100  
    456               0.167347               0.133811          0.067330          0.119569             0.171038           0.144246                0.196659                 0.888107          2.525150          7.739911         10.888082            22.041251               tetragonal           1.958325            -0.270252                0.215823             650.735968           0.233588             0.993678         2.151788  
    457               0.103926               0.112395          0.079094          0.198986             0.227572           0.119568                0.158459                 1.763935          4.713045          1.171658          6.807125            14.455762                    cubic           1.679747            -0.111939                0.119633             369.620766           0.107906             0.163641         2.017644  
    458               0.044496               0.146316          0.110061          0.213152             0.203603           0.166909                0.115463                 0.320448          5.354587          9.054215          0.296936            15.026185                hexagonal           0.572234            -0.225032                0.425524             669.060205           0.963503             0.986985         9.253879  
    459               0.048720               0.040802          0.076731          0.245219             0.111416           0.254031                0.223082                 0.417290          3.911119          7.293999          6.920061            18.542470                 trigonal           0.196339            -0.650814                0.933035             139.749224           0.272318             0.487555         7.709397  
    460               0.229847               0.037145          0.076688          0.208021             0.197657           0.152607                0.098035                 1.910480          3.945380          0.533799          7.671971            14.061630                 trigonal           1.550725            -0.686994                0.165070             235.004190           0.355466             0.675962         5.068816  
    461               0.182283               0.202838          0.033397          0.020259             0.218662           0.188931                0.153631                 1.935028          3.489792          6.325637          0.390974            12.141430             orthorhombic           0.951326            -0.256375                0.191327              94.857646           0.110318             0.159884         8.200268  
    462               0.021796               0.109509          0.219769          0.181417             0.025203           0.231225                0.211081                 1.806648          2.105878          9.977345          1.953248            15.843119             orthorhombic           0.366200            -0.221201                0.867876             682.727322           0.398662             0.291191         2.744929  
    463               0.005752               0.150585          0.050145          0.157366             0.285057           0.086481                0.264614                 0.463586          2.640509          5.158902         10.703159            18.966156                 trigonal           0.295236            -0.860739                0.451962             763.313948           0.864658             0.182760         0.704856  
    464               0.279087               0.303939          0.039348          0.083522             0.025470           0.071759                0.196875                 1.914597          5.274261          0.660870          8.644190            16.493917               tetragonal           0.589537             0.216296                0.475516             313.381611           0.944297             0.936917         3.399831  
    465               0.178547               0.107670          0.162843          0.088117             0.177296           0.064877                0.220651                 1.055098          0.105790          7.146733          4.611846            12.919467                triclinic           0.603287            -0.290946                0.396136             324.612973           0.277617             0.537409         1.454960  
    466               0.155741               0.093657          0.175797          0.200396             0.073452           0.146378                0.154579                 1.109701          2.040857          3.030023          4.414141            10.594722                    cubic           1.565489            -0.433891                0.413196             370.153439           0.886541             0.834308         6.885594  
    467               0.203057               0.163301          0.105748          0.092813             0.227646           0.021703                0.185731                 1.618569          3.326846          4.923585          7.721215            17.590214                    cubic           0.256790            -0.530908                0.663990             264.151015           0.783093             0.416839         3.416003  
    468               0.125232               0.045891          0.162834          0.144796             0.183380           0.175959                0.161909                 1.557234          2.350865          6.591068          0.717271            11.216438                 trigonal           1.522551             0.212606                0.328953             498.404289           0.905834             0.707791         3.775916  
    469               0.039903               0.089829          0.253043          0.075632             0.201439           0.166019                0.174136                 1.262622          2.353469          9.511822          1.781055            14.908968             orthorhombic           0.022455            -0.127223                0.255053             700.651800           0.219773             0.117604         9.667976  
    470               0.099723               0.024266          0.277665          0.238756             0.138593           0.206613                0.014384                 0.497601          1.729953          9.731853          6.800650            18.760057               monoclinic           1.904558             0.066528                0.446558             522.792232           0.608633             0.455885         8.056216  
    471               0.091775               0.263969          0.052533          0.292050             0.100696           0.010660                0.188318                 1.634111          4.315233          0.265817          3.838433            10.053594               tetragonal           0.549102            -0.319035                0.953591             419.923886           0.780048             0.534350         0.495347  
    472               0.200370               0.239871          0.225493          0.047777             0.081253           0.075814                0.129423                 1.763955          5.535926          4.288229          1.843526            13.431636               monoclinic           0.612695            -0.843007                0.288757             295.343686           0.222988             0.742148         8.363202  
    473               0.087454               0.351153          0.130705          0.098706             0.188273           0.070715                0.072993                 0.368207          3.300018          6.270358         12.165790            22.104372                triclinic           1.192237            -0.413918                0.555838             271.707956           0.514771             0.410587         1.791426  
    474               0.226025               0.154679          0.065949          0.188298             0.082663           0.177606                0.104779                 1.996349          3.956472          9.445968          3.923081            19.321870               monoclinic           0.441957            -0.324361                0.403702             250.261579           0.797919             0.841772         2.032081  
