Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    316               0.219286               0.005874          0.217148          0.122184             0.262040           0.000883                0.172585                 0.740819          4.969613          3.722278          8.277467            17.710177               monoclinic           1.502345             0.477090                0.048468             570.875611           0.395227             0.226258         4.412822  
    317               0.126056               0.100132          0.256404          0.039818             0.184390           0.151983                0.141218                 1.818491          3.265103          5.832289          0.135241            11.051124                triclinic           0.232123            -0.664227                0.972343             753.703369           0.759038             0.776937         0.180673  
    318               0.169194               0.106777          0.147480          0.092155             0.065463           0.307675                0.111257                 1.351647          4.978835          6.879373         11.731198            24.941053               tetragonal           1.424832            -0.036274                0.443098             579.333870           0.533730             0.112613         1.452353  
    319               0.048328               0.183417          0.126853          0.113426             0.200484           0.222076                0.105418                 0.280874          5.331935          5.583338          4.973150            16.169297                triclinic           0.364235             0.837605                0.184565             378.255930           0.754747             0.617676         0.938004  
    320               0.258238               0.066582          0.125190          0.056922             0.142779           0.266154                0.084136                 0.204855          0.155907          8.214394         13.442176            22.017332               tetragonal           1.281770             0.995450                0.482267             512.922807           0.149317             0.936801         6.800705  
    321               0.098794               0.204860          0.203956          0.051756             0.104673           0.124165                0.211796                 0.941412          4.028239          9.338279          3.603488            17.911417                 trigonal           1.502074             0.128212                0.659880             163.801050           0.856770             0.927021         2.454580  
    322               0.094213               0.150127          0.142887          0.061741             0.040020           0.240581                0.270432                 0.491938          3.409986          9.134899          2.362678            15.399501                triclinic           1.281872            -0.238015                0.971910             691.224106           0.631163             0.619697         9.547720  
    323               0.046847               0.059597          0.139171          0.277038             0.234930           0.043932                0.198485                 0.466575          2.234799          5.169486          4.240176            12.111037                    cubic           0.657812            -0.337957                0.816749             305.954414           0.138593             0.275655         8.652342  
    324               0.075794               0.088573          0.267376          0.259122             0.121988           0.095047                0.092101                 0.205259          0.403951          4.595511          3.382557             8.587278                 trigonal           1.248800            -0.086205                0.169331             492.434900           0.381397             0.609239         3.180854  
    325               0.023637               0.065619          0.236160          0.099216             0.216724           0.109060                0.249584                 1.041802          1.252765          5.712832         10.970309            18.977709               tetragonal           1.126518            -0.957633                0.982632             474.097107           0.647269             0.304604         4.744619  
    326               0.193122               0.219561          0.249511          0.069126             0.180429           0.065776                0.022476                 0.537210          0.945317          9.982454          6.768865            18.233845                triclinic           0.670741             0.900980                0.702128             504.497114           0.954760             0.743132         6.924468  
    327               0.302651               0.177434          0.024150          0.204119             0.025886           0.029806                0.235954                 0.551697          3.282534          1.647570          6.721864            12.203664               tetragonal           1.032465            -0.504378                0.897413             668.631419           0.691301             0.515123         1.007915  
    328               0.182933               0.218126          0.131992          0.043950             0.156676           0.048827                0.217497                 0.349838          1.998346          1.167725          1.160486             4.676394               tetragonal           0.389138             0.352898                0.705273             348.550203           0.871633             0.935291         2.100299  
    329               0.157363               0.127309          0.195234          0.242914             0.074394           0.077140                0.125646                 0.895155          4.274053          8.892148          6.365721            20.427076               monoclinic           1.473636             0.015782                0.187251              80.251567           0.316255             0.633103         6.032904  
    330               0.041571               0.138410          0.263201          0.098135             0.029976           0.289708                0.138999                 0.314636          0.088956          8.753082          3.922742            13.079417               monoclinic           1.176076            -0.501096                0.560963             121.183622           0.849236             0.390727         5.479924  
    331               0.280975               0.012093          0.078339          0.204450             0.073886           0.193833                0.156424                 1.678821          0.919041          0.173349          0.361491             3.132702                    cubic           0.887494            -0.359268                0.760353             752.871728           0.760000             0.089125         8.056499  
    332               0.241355               0.035402          0.130380          0.219735             0.006462           0.181575                0.185092                 1.975556          1.948089          7.592445          8.444018            19.960108               monoclinic           1.892113            -0.073660                0.111477             622.888814           0.828836             0.150847         2.625951  
    333               0.127932               0.060153          0.233356          0.155605             0.111575           0.279990                0.031389                 0.077526          5.919792          0.963089          6.751449            13.711857                    cubic           1.434099             0.009534                0.517300             175.388802           0.847969             0.882170         7.719433  
    334               0.234337               0.225159          0.021647          0.222935             0.023283           0.171274                0.101365                 0.354030          2.258609          6.975744          8.542496            18.130879             orthorhombic           0.128314             0.571235                0.346302             309.538681           0.503664             0.444849         5.709912  
    335               0.217968               0.091301          0.010358          0.216937             0.161430           0.055797                0.246210                 0.456645          3.651276          5.100530          3.917249            13.125700                 trigonal           1.368830            -0.484747                0.576954             645.449441           0.172485             0.789684         6.942583  
    336               0.046261               0.243685          0.238816          0.072474             0.096859           0.015644                0.286261                 0.881119          3.003091          3.663781         13.804323            21.352313                hexagonal           0.417867            -0.562544                0.191646             573.517179           0.784685             0.453670         1.968945  
    337               0.241526               0.088749          0.079994          0.028190             0.239095           0.209764                0.112682                 0.687927          4.275059          7.725243         10.745468            23.433696               tetragonal           0.740617            -0.210316                0.671344             401.849438           0.094159             0.199054         2.050446  
    338               0.056139               0.192143          0.150598          0.020624             0.225088           0.288120                0.067288                 1.940917          3.714017          1.686509          1.915291             9.256733                triclinic           0.345883            -0.457619                0.776076             397.302901           0.121783             0.637542         5.840071  
    339               0.161644               0.180896          0.064574          0.286355             0.103062           0.029024                0.174445                 1.795051          4.181578          4.125983         10.103931            20.206544                hexagonal           0.888015            -0.487238                0.940876             388.432098           0.721831             0.009933         1.909521  
    340               0.093534               0.086931          0.243121          0.230983             0.026513           0.132803                0.186115                 0.040970          0.457164          1.335721          9.196103            11.029957             orthorhombic           0.637150            -0.961660                0.009597             626.696588           0.134534             0.814433         5.404569  
    341               0.099571               0.001045          0.192730          0.197780             0.283282           0.009296                0.216297                 1.412339          2.922172          1.804665          7.056523            13.195699             orthorhombic           0.800035             0.907915                0.089911             383.291036           0.145866             0.538371         6.774851  
    342               0.145270               0.146100          0.196867          0.181663             0.066010           0.186591                0.077499                 0.422771          0.230081          2.057161          7.597034            10.307046             orthorhombic           1.575112             0.226070                0.335480             256.989018           0.713325             0.119035         4.667169  
    343               0.113024               0.216711          0.023000          0.188164             0.084516           0.159693                0.214893                 1.725794          2.685042          7.801437          9.789450            22.001722                triclinic           0.404958             0.584793                0.729111             420.564111           0.134659             0.655462         1.201403  
    344               0.047355               0.159829          0.107688          0.267050             0.123836           0.028155                0.266086                 1.250486          0.538774          5.774738         12.288892            19.852890             orthorhombic           0.909262            -0.919824                0.943620             314.232880           0.565664             0.129194         9.174845  
    345               0.222175               0.104135          0.029160          0.295471             0.061758           0.096003                0.191299                 1.728106          1.486552          0.953977          3.176194             7.344830                    cubic           1.160888             0.118885                0.671026             288.333680           0.734118             0.988507         8.153355  
    346               0.573573               0.099252          0.136954          0.042126             0.007816           0.136888                0.003391                 0.332554          5.518397          4.383804         12.879219            23.113974               monoclinic           1.796177             0.831445                0.601774             723.004971           0.052128             0.416703         5.836803  
    347               0.280259               0.268986          0.156873          0.030153             0.024765           0.217392                0.021572                 1.866455          1.813269          3.058917          7.129784            13.868424                    cubic           1.529050             0.486441                0.284728             292.914662           0.985651             0.882851         0.795217  
    348               0.072456               0.195619          0.116168          0.102744             0.203876           0.110593                0.198544                 1.222382          4.788346          7.568487         10.701389            24.280604                 trigonal           0.368624             0.142228                0.209801             372.513080           0.425233             0.588082         2.316998  
    349               0.199851               0.190459          0.034188          0.091434             0.209376           0.169571                0.105121                 0.953446          4.092420          5.378338         13.330713            23.754917                hexagonal           0.031494             0.265618                0.116096             239.429547           0.201015             0.916125         6.468425  
    350               0.110377               0.213681          0.092829          0.092902             0.262631           0.004192                0.223387                 1.295224          1.914688          1.896202         12.766258            17.872372                    cubic           1.904574             0.642391                0.598008             643.480795           0.895101             0.792194         7.358601  
    351               0.250965               0.150605          0.113132          0.250062             0.085761           0.140606                0.008869                 1.242635          5.292173          2.373653          0.210378             9.118838               tetragonal           0.609666             0.498263                0.048193             127.737994           0.340470             0.643453         3.090648  
    352               0.140518               0.212036          0.361511          0.005041             0.179458           0.077614                0.023822                 0.006032          3.059126          5.423199         12.692655            21.181013                    cubic           1.820614             0.307056                0.849260             408.812945           0.076024             0.342478         3.696500  
    353               0.044067               0.156452          0.249704          0.052773             0.167821           0.271756                0.057427                 1.595091          4.019190          6.981006         11.482252            24.077539                    cubic           0.105078             0.168061                0.087010             397.738711           0.531065             0.947880         1.955664  
    354               0.196587               0.005003          0.141022          0.178687             0.218800           0.050771                0.209130                 0.683824          5.702973          1.733024         11.366069            19.485890             orthorhombic           1.255646            -0.223785                0.269442             348.876526           0.824877             0.100582         7.720846  
    355               0.163175               0.100598          0.156756          0.109966             0.178912           0.091684                0.198909                 0.523813          3.537970          5.002750         13.574833            22.639366                    cubic           0.067322            -0.300804                0.290793             530.259102           0.341571             0.986086         8.935088  
    356               0.118151               0.143836          0.120481          0.185256             0.008367           0.173056                0.250852                 1.208349          1.623980          2.275296          9.558838            14.666462                triclinic           0.290896             0.218237                0.822245              51.803208           0.412674             0.020531         8.740760  
    357               0.049920               0.165871          0.025957          0.254506             0.324415           0.085932                0.093399                 1.848739          4.972882          4.782706          4.130579            15.734905               tetragonal           1.591912             0.360981                0.127894             359.764938           0.206077             0.184398         6.989724  
    358               0.216560               0.081516          0.225815          0.039635             0.274975           0.013342                0.148157                 0.684139          2.831475          7.115222          0.964716            11.595552             orthorhombic           1.690140             0.120927                0.469705             677.498591           0.465281             0.674093         2.519671  
    359               0.034092               0.078055          0.128184          0.240795             0.085397           0.211908                0.221569                 0.239600          1.695288          3.635019          5.305009            10.874915                triclinic           1.724321             0.657940                0.003978             111.727995           0.037895             0.292268         5.398274  
    360               0.208721               0.079913          0.069744          0.146634             0.219755           0.056439                0.218795                 0.760868          2.844941          6.916812          7.788902            18.311523               tetragonal           1.510262             0.862151                0.339054             437.461105           0.601269             0.022248         9.290539  
    361               0.152030               0.114459          0.166197          0.257795             0.199489           0.011492                0.098539                 1.094538          2.708912          7.217141          7.171315            18.191907               tetragonal           0.597604             0.861800                0.485925             340.938311           0.548881             0.614382         9.956107  
    362               0.230603               0.128880          0.134031          0.203738             0.101648           0.151060                0.050041                 1.962748          0.447021          6.764349          9.974865            19.148984                    cubic           0.909748             0.268589                0.177500             164.989152           0.119490             0.252313         5.733781  
    363               0.013308               0.078883          0.167164          0.227455             0.021022           0.361027                0.131141                 0.534013          2.513777          8.123167          9.919940            21.090898               monoclinic           1.247139             0.168571                0.815593             380.215149           0.881329             0.020637         7.177499  
    364               0.087662               0.004592          0.040024          0.061571             0.224377           0.504955                0.076818                 1.087753          5.935700          5.119914          7.088523            19.231890                hexagonal           1.164943            -0.599268                0.757744             203.910243           0.504745             0.205865         1.038860  
    365               0.266403               0.176833          0.050893          0.034971             0.030540           0.285316                0.155044                 1.059290          4.078576          2.908604          5.889443            13.935914                 trigonal           1.455783             0.322826                0.619912             794.024141           0.228490             0.567040         5.107899  
    366               0.012965               0.199439          0.139806          0.142181             0.172661           0.120352                0.212596                 1.822065          4.068049          7.367873          4.989028            18.247016                    cubic           0.779745             0.744245                0.657895             584.151028           0.242112             0.081717         1.754746  
    367               0.112623               0.157384          0.190710          0.182907             0.070360           0.093885                0.192132                 1.605620          4.905316          9.281070         13.472298            29.264304                    cubic           0.357426             0.254505                0.696986             193.699184           0.538034             0.106009         7.740835  
    368               0.227862               0.038321          0.096205          0.067481             0.135315           0.204735                0.230082                 0.211264          2.929111          7.543115          4.006471            14.689962               tetragonal           1.439478            -0.172923                0.527322             235.785595           0.387491             0.224913         1.412612  
    369               0.094317               0.201504          0.010476          0.033643             0.265233           0.236626                0.158201                 0.478391          1.494603          4.090390         10.799526            16.862909                triclinic           1.750710            -0.513435                0.198108             110.513565           0.605471             0.874354         1.349829  
    370               0.245998               0.072372          0.304285          0.074984             0.012535           0.219006                0.070820                 0.958281          1.326559          6.945234          6.408574            15.638648               monoclinic           1.544350            -0.785295                0.632039             439.644364           0.189035             0.683509         5.713370  
    371               0.232543               0.070818          0.133963          0.112221             0.088437           0.165899                0.196118                 1.324873          2.633942          6.266885          2.745684            12.971384             orthorhombic           1.661561            -0.666074                0.119131             130.981702           0.453608             0.604500         8.564038  
    372               0.272308               0.053040          0.048008          0.071806             0.106792           0.294516                0.153530                 1.626071          2.337360          5.289556         13.261658            22.514644               monoclinic           1.754495             0.603428                0.578748             596.097924           0.875889             0.970869         7.966976  
    373               0.083163               0.225029          0.205331          0.040560             0.105346           0.061418                0.279154                 0.653245          1.136599          1.595764          5.829486             9.215094               tetragonal           1.830560            -0.443108                0.292693             664.420045           0.712691             0.953275         6.784790  
    374               0.129587               0.200572          0.045215          0.228385             0.169444           0.004172                0.222625                 0.507349          2.412464          4.058047         11.313711            18.291571                 trigonal           1.056903            -0.926682                0.670311             265.992697           0.907640             0.185770         0.252157  
    375               0.114607               0.232423          0.218998          0.030431             0.106397           0.213779                0.083364                 1.046524          2.818863          8.780104          6.737497            19.382989               monoclinic           0.706901            -0.866256                0.420611             667.920524           0.251662             0.555017         8.852489  
    376               0.161561               0.133665          0.143430          0.145935             0.149446           0.092094                0.173869                 1.125387          0.723551          9.684223          9.489692            21.022854               tetragonal           0.624162            -0.881013                0.527351             315.474648           0.735677             0.602633         3.596771  
    377               0.110416               0.264806          0.019587          0.222485             0.054444           0.094567                0.233695                 1.024718          1.130641          5.690687          5.260892            13.106937             orthorhombic           0.006325            -0.845600                0.190768             485.317440           0.881143             0.593111         1.197236  
    378               0.310799               0.248481          0.082037          0.235732             0.013236           0.006468                0.103247                 0.402189          3.347648          1.519680          2.400739             7.670256                hexagonal           1.676864            -0.223136                0.918386             408.378766           0.564790             0.304537         0.756033  
    379               0.152894               0.043748          0.137948          0.186086             0.121439           0.170641                0.187244                 0.702932          2.652955          1.811622          5.421138            10.588647                hexagonal           1.184826             0.330696                0.103030             468.711502           0.412216             0.077295         0.850960  
    380               0.268241               0.042268          0.171632          0.129233             0.063926           0.138590                0.186110                 0.742180          1.466722          1.101833          0.997973             4.308708             orthorhombic           1.972656             0.523562                0.183797              99.497430           0.849474             0.547501         6.351191  
    381               0.148830               0.112967          0.147199          0.229758             0.190252           0.004610                0.166383                 0.619194          2.349014          6.580231          6.608569            16.157009               monoclinic           0.916476             0.808408                0.370844             695.141242           0.960217             0.935923         5.162589  
    382               0.218895               0.315271          0.290336          0.032316             0.111046           0.011761                0.020375                 0.012340          3.820718          9.027262          4.194761            17.055080                triclinic           1.967879            -0.773089                0.746313             721.850520           0.000250             0.412547         5.224758  
    383               0.267911               0.096604          0.213478          0.093944             0.027120           0.118799                0.182144                 0.290928          2.741642          0.423162          7.523067            10.978799                hexagonal           0.822841             0.333542                0.370269              75.717096           0.038154             0.235226         4.720765  
    384               0.008139               0.316578          0.164719          0.040449             0.073808           0.140684                0.255624                 1.612497          0.533798          4.224916         11.806841            18.178051                    cubic           1.862556            -0.168824                0.721081             748.838477           0.078005             0.465331         8.809577  
    385               0.181003               0.042275          0.041642          0.145036             0.243781           0.309957                0.036306                 0.826192          5.309390          9.367596          3.387196            18.890375               tetragonal           1.769359            -0.817311                0.587660             471.970962           0.115467             0.493101         2.631674  
    386               0.249411               0.100340          0.015568          0.214765             0.207894           0.199507                0.012515                 1.415723          3.347531          3.642547          4.274055            12.679856                 trigonal           0.439901             0.607620                0.694932             120.504142           0.625585             0.887965         4.415196  
    387               0.170649               0.026982          0.201826          0.010303             0.187675           0.147285                0.255280                 0.737051          1.755633          0.994830          7.244083            10.731597               monoclinic           0.651977             0.729849                0.224275             637.331933           0.844474             0.679741         7.250966  
    388               0.241367               0.088852          0.064029          0.202700             0.132882           0.225123                0.045047                 0.703253          2.267767          7.568593         10.143059            20.682672             orthorhombic           0.640202            -0.512145                0.117436             129.326810           0.125323             0.473604         7.550449  
    389               0.281434               0.002579          0.034088          0.303641             0.136508           0.221046                0.020704                 0.058105          0.346259          3.341385          0.745213             4.490961               monoclinic           1.796261            -0.874284                0.707164             710.221609           0.988557             0.014572         4.417241  
    390               0.259821               0.123660          0.194105          0.034091             0.095641           0.140298                0.152384                 0.003244          3.279392          8.926157          2.324382            14.533176               tetragonal           0.515825             0.592939                0.902888             503.398786           0.594539             0.617907         1.078727  
    391               0.036827               0.168452          0.057370          0.219023             0.145518           0.148259                0.224550                 1.108498          1.267639          6.071189         10.334506            18.781832                triclinic           0.881635             0.967708                0.975476             469.577281           0.414465             0.699672         3.595171  
    392               0.128285               0.018368          0.249398          0.175093             0.043027           0.135847                0.249982                 0.462854          5.905499          3.776725          7.979041            18.124120                triclinic           0.445712             0.206859                0.980180             571.984810           0.806533             0.568129         1.565744  
    393               0.064979               0.053069          0.184688          0.128596             0.195846           0.200594                0.172229                 1.566035          4.521850          6.254590          7.484069            19.826544                    cubic           0.194706            -0.390798                0.327307             547.643693           0.258491             0.221344         7.295621  
    394               0.228919               0.185793          0.112461          0.106000             0.046240           0.240783                0.079804                 1.510157          2.536081          7.735207          8.606392            20.387837                    cubic           0.189465             0.142687                0.957388              55.290232           0.835736             0.773899         7.483134  
    395               0.050136               0.286472          0.231263          0.024276             0.161681           0.110844                0.135329                 1.859780          2.604211          6.155450         13.856876            24.476317               tetragonal           0.508368             0.396678                0.528296             577.320695           0.142252             0.880621         3.170441  
    396               0.245958               0.208507          0.026046          0.126172             0.137529           0.218812                0.036976                 0.423192          0.954799          4.375818          0.939537             6.693346                 trigonal           1.698180            -0.793740                0.276810             256.092069           0.574375             0.805493         4.884765  
    397               0.323768               0.125141          0.255515          0.023403             0.060715           0.110995                0.100464                 0.830809          1.639861          2.134596          6.633086            11.238352               monoclinic           0.877016            -0.341966                0.980216             556.180265           0.398221             0.555302         8.136037  
    398               0.295818               0.074439          0.138111          0.018319             0.195442           0.072449                0.205421                 1.391582          0.931846          0.566291          8.017869            10.907588                    cubic           1.255657             0.831796                0.939923             512.567205           0.159547             0.925564         2.252445  
    399               0.208147               0.036629          0.239346          0.086288             0.196276           0.198408                0.034905                 1.421922          2.632550          2.103719         10.795233            16.953423               tetragonal           0.789479            -0.853145                0.676720             130.805042           0.985303             0.962532         2.823332  
    400               0.098378               0.017589          0.183233          0.113393             0.080368           0.226216                0.280822                 0.313057          2.944855          7.075684          9.789945            20.123540               monoclinic           1.288571            -0.628456                0.153221             788.321207           0.141667             0.656946         9.011137  
    401               0.039063               0.089679          0.282152          0.216651             0.126230           0.127332                0.118892                 0.652061          3.722753          9.677514         12.835208            26.887535               tetragonal           1.311167            -0.137040                0.514258             759.074266           0.598495             0.017061         6.861062  
    402               0.197960               0.060881          0.239884          0.147755             0.220381           0.125448                0.007690                 1.868180          2.222386          6.279457         10.819093            21.189116                triclinic           0.992726            -0.736510                0.971321             448.879468           0.396325             0.945589         5.741949  
    403               0.165782               0.260681          0.373869          0.027343             0.060338           0.010540                0.101446                 1.638311          5.175280          8.333332          8.453609            23.600532             orthorhombic           1.723929            -0.843122                0.765973             706.208680           0.103623             0.826515         0.791958  
    404               0.122399               0.176010          0.164874          0.119584             0.140248           0.172812                0.104075                 0.490041          3.985933          7.423852          9.808440            21.708266                 trigonal           1.491385             0.584167                0.462675             558.940335           0.176518             0.073597         6.876157  
    405               0.254630               0.193680          0.001648          0.129683             0.270769           0.132642                0.016948                 0.685799          5.393724          7.230361          5.131332            18.441216             orthorhombic           1.090244             0.517418                0.740828             741.376714           0.967461             0.953606         3.596889  
    406               0.126622               0.383577          0.094284          0.239577             0.075992           0.014909                0.065039                 1.748589          3.702611          5.349963          7.724886            18.526049               tetragonal           0.176423             0.910086                0.338404             179.057296           0.092755             0.665932         0.160195  
    407               0.106416               0.006414          0.160533          0.248221             0.050823           0.198528                0.229064                 0.441077          2.394709          2.683960         13.033043            18.552788                 trigonal           0.768100            -0.585616                0.707409             311.159443           0.706015             0.085258         7.181648  
    408               0.053034               0.187312          0.053981          0.024129             0.197019           0.159298                0.325227                 0.242348          4.075393          6.536505          6.583402            17.437648               monoclinic           1.877493            -0.503967                0.093740             271.648578           0.581158             0.548249         2.149958  
    409               0.111662               0.160062          0.193282          0.154690             0.061919           0.189467                0.128918                 1.468929          3.530505          5.490384          3.610056            14.099874               tetragonal           1.188895             0.756622                0.266511             137.984305           0.655267             0.119893         3.529988  
    410               0.114278               0.112663          0.042894          0.251630             0.136697           0.165740                0.176099                 0.128479          0.063201          4.473312          5.188123             9.853116             orthorhombic           1.936453            -0.347732                0.396657             187.607044           0.168768             0.599239         3.648755  
    411               0.071906               0.184868          0.224913          0.193064             0.047784           0.075312                0.202152                 0.203795          4.863115          9.916470         10.339577            25.322956               tetragonal           1.955284             0.793206                0.168049             652.124165           0.083422             0.540453         9.592977  
    412               0.042832               0.288662          0.031662          0.273199             0.207297           0.149804                0.006545                 1.368761          3.709834          8.535208          6.057108            19.670910                triclinic           0.403318            -0.814443                0.083541             143.898652           0.229272             0.654191         1.591751  
    413               0.200126               0.280290          0.010209          0.215919             0.016466           0.030771                0.246218                 0.437536          5.995375          9.589515         13.805988            29.828414                hexagonal           0.358270             0.855067                0.811227             224.207661           0.784475             0.762067         7.371652  
    414               0.163035               0.108927          0.091437          0.153398             0.208975           0.194214                0.080015                 0.759237          4.578314          1.765216          6.172362            13.275128               tetragonal           0.905006            -0.705071                0.483414             589.472513           0.814951             0.184797         0.210158  
    415               0.172155               0.156546          0.050517          0.228395             0.122236           0.258281                0.011870                 0.931270          5.747707          4.256342          6.398231            17.333549                triclinic           1.461111            -0.173789                0.842539             343.546352           0.241480             0.709405         0.470284  
    416               0.162708               0.189387          0.197250          0.106254             0.091481           0.056495                0.196424                 0.805844          0.462235          0.460680          9.785170            11.513930                 trigonal           1.799749            -0.097454                0.788247             104.760966           0.582928             0.609765         7.199071  
    417               0.015628               0.263605          0.247284          0.176006             0.074788           0.014318                0.208371                 0.991633          1.462821          3.293830          3.233581             8.981864                hexagonal           0.891039             0.745279                0.395602             268.486431           0.353929             0.874862         5.841461  
    418               0.169640               0.204599          0.257635          0.229252             0.030430           0.048244                0.060200                 1.863903          2.105136          0.035878          6.565753            10.570669                 trigonal           0.365478             0.135893                0.403559             752.757725           0.040650             0.826302         6.845263  
    419               0.283530               0.091327          0.165557          0.154554             0.291644           0.009138                0.004251                 1.461512          1.283419          8.301116          6.072679            17.118726                    cubic           0.237572            -0.602936                0.515758             617.773285           0.689654             0.021585         9.873052  
    420               0.037214               0.156991          0.263327          0.035551             0.058840           0.204474                0.243604                 1.024222          3.864389          7.628152         13.584595            26.101359                    cubic           0.429015            -0.218603                0.006442             373.834213           0.355961             0.132406         5.294673  
    421               0.165405               0.252293          0.024136          0.051178             0.210581           0.173169                0.123238                 0.011109          4.275807          6.990668         13.635505            24.913089             orthorhombic           0.230220            -0.432346                0.356617              55.142103           0.285288             0.383581         6.510147  
